result,season,matchweek,date,hometeam,awayteam,big_six_ad,promoted_team_ad,position_table_ad,total_pts_ad,npxGD_ma_ad,ip_ad,saa_ad,proba_h,proba_d,proba_a
H,18,6,2018-09-22,burnley,bournemouth,0,0,-14,-9,-1.292675226538715,0,2.460000000000001,0.29032258064516125,0.29032258064516125,0.4193548387096773
A,18,6,2018-09-22,cardiff,man_city,-1,-1,-13,-11,-2.4980565707527704,-8,-0.46000000000000085,0.04482440863097987,0.11208693164024214,0.843088659728778
D,18,6,2018-09-22,crystal_palace,newcastle,0,0,7,5,0.526769255355676,1,-0.17999999999999972,0.4535605083158062,0.29639972427932626,0.2500397674048675
D,18,6,2018-09-22,fulham,watford,0,-1,-10,-8,-1.5756292670664644,-1,-3.1000000000000014,0.3433689972630008,0.2846479223687484,0.3719830803682508
H,18,6,2018-09-22,leicester,huddersfield,0,0,7,4,0.7614380643625493,4,0.35999999999999943,0.5682796530013912,0.26633269840937135,0.16538764858923738
H,18,6,2018-09-22,liverpool,southampton,1,0,10,10,1.6431008182327338,4,-0.4499999999999993,0.8064671868236757,0.13293415167423225,0.0605986615020921
D,18,6,2018-09-22,man_united,wolves,1,1,1,1,-0.8746442109118391,9,1.7300000000000004,0.605864885787242,0.25178800448300964,0.14234710972974848
H,18,6,2018-09-23,arsenal,everton,1,0,3,3,0.5987180905035712,2,0.08999999999999986,0.6979669115989722,0.17896587476896722,0.12306721363206057
D,18,6,2018-09-23,west_ham,chelsea,-1,0,-14,-12,-1.3672501488342998,-4,-0.5399999999999991,0.14237610569745227,0.20649050424619925,0.6511333900563484
H,18,7,2018-09-29,arsenal,watford,1,0,-2,-1,0.16692641655453136,5,-1,0.6552785331627832,0.20007479803535796,0.1446466688018588
D,18,7,2018-09-29,chelsea,liverpool,0,0,-2,-2,-1.0337198464076363,1,1.629999999999999,0.3469435309593159,0.2797293996053744,0.3733270694353096
H,18,7,2018-09-29,everton,fulham,0,1,3,1,0.941132980350167,4,1,0.5943568577034982,0.22701129981730833,0.17863184247919348
A,18,7,2018-09-29,huddersfield,tottenham,-1,0,-14,-10,-1.1930425552525996,-7,-0.9100000000000001,0.15812085413935492,0.25225981626871313,0.589619329591932
H,18,7,2018-09-29,man_city,brighton,1,0,11,11,2.9369793529559685,8,0.370000000000001,0.8830787016696541,0.08274161599971204,0.034179682330634044
A,18,7,2018-09-29,newcastle,leicester,0,0,-9,-7,-0.7423398208568432,-2,0.2699999999999996,0.34153910445913105,0.312077264777353,0.3463836307635159
H,18,7,2018-09-29,west_ham,man_united,-1,0,-10,-6,-0.8592700058682756,-5,-0.4499999999999993,0.2406206299527202,0.2757674635413198,0.4836119065059599
H,18,7,2018-09-29,wolves,southampton,0,-1,4,4,1.1200209928903997,-3,0.2699999999999996,0.5003067014261616,0.2817819352859991,0.21791136328783928
A,18,7,2018-09-30,cardiff,burnley,0,-1,-3,-2,-0.22540669470542507,-2,-1.370000000000001,0.3930583862846181,0.3109639131998561,0.29597770051552574
H,18,7,2018-10-01,bournemouth,crystal_palace,0,0,3,3,-0.0136443211115799,-1,-0.08999999999999986,0.4211466058812123,0.27877033855205247,0.3000830555667353
H,18,8,2018-10-05,brighton,west_ham,0,0,-1,-2,-0.23181864837075572,-4,0.4499999999999993,0.354597975098671,0.3031593799454687,0.34224264495586015
D,18,8,2018-10-06,burnley,huddersfield,0,0,8,5,0.20784354307199826,2,2.539999999999999,0.41039709235718913,0.32804316078049567,0.26155974686231526
A,18,8,2018-10-06,crystal_palace,wolves,0,1,-4,-5,-0.9593997718858797,3,1,0.34445771045594814,0.3011363419630222,0.35440594758102967
A,18,8,2018-10-06,leicester,everton,0,0,3,3,0.09017561782478575,-1,0.5399999999999991,0.42157209357138653,0.29818513935537094,0.2802427670732426
H,18,8,2018-10-06,man_united,newcastle,1,0,8,8,0.5154033598709427,7,0.8200000000000003,0.697397802069499,0.2055488258731155,0.09705337205738553
H,18,8,2018-10-06,tottenham,cardiff,1,1,15,13,0.8171287751950976,7,-0.4499999999999993,0.7747297470975482,0.14672911876847503,0.0785411341339769
A,18,8,2018-10-06,watford,bournemouth,0,0,1,0,0.1218014478540802,0,2.09,0.4517862498456327,0.28252915336167805,0.26568459679268913
A,18,8,2018-10-07,fulham,arsenal,-1,-1,-12,-10,-1.169647758067295,-6,-3.1799999999999997,0.1953772350632359,0.2184910597470562,0.5861317051897078
D,18,8,2018-10-07,liverpool,man_city,0,0,-1,0,-1.0731304379245505,-1,-2,0.34574468085106386,0.2765957446808511,0.3776595744680851
A,18,8,2018-10-07,southampton,chelsea,-1,0,-13,-12,-0.8164571970610082,-5,-1.7199999999999989,0.14109449471575602,0.2330247979553775,0.6258807073288665
D,18,9,2018-10-20,bournemouth,southampton,0,0,10,11,0.9156643204261508,-1,0.17999999999999972,0.4422090645309805,0.27968778440421,0.2781031510648094
H,18,9,2018-10-20,cardiff,fulham,0,0,-3,-3,0.26940919809623365,-1,2.4499999999999993,0.3746521571910138,0.28451844980882784,0.34082939300015835
D,18,9,2018-10-20,chelsea,man_united,0,0,6,7,0.65323282552528406,-1,0.8200000000000003,0.5533606912548109,0.25114062141564497,0.195498687329544
A,18,9,2018-10-20,huddersfield,liverpool,-1,0,-15,-17,-1.8919560660873491,-7,0.8200000000000003,0.07586013397397678,0.15650755795602006,0.767632308070003
H,18,9,2018-10-20,man_city,burnley,1,0,11,12,2.793507350692134,6,0,0.9051564977030405,0.06491403837414567,0.029929463922813766
A,18,9,2018-10-20,newcastle,brighton,0,0,-6,-6,0.20027668594948622,2,-0.8200000000000003,0.4416514884170983,0.30168193978029484,0.2566665718026069
A,18,9,2018-10-20,west_ham,tottenham,-1,0,-10,-11,-1.086336471235669,-3,-0.08999999999999986,0.2519756137528802,0.2627842191685534,0.4852401670785664
A,18,9,2018-10-20,wolves,watford,0,-1,2,2,0.6353533859362335,-2,-2.629999999999999,0.5270617806896071,0.29003991481735775,0.18289830449303526
H,18,9,2018-10-21,everton,crystal_palace,0,0,3,5,0.07517729830487893,2,-0.4499999999999993,0.5501385538286527,0.2668246936825618,0.1830367524887854
H,18,9,2018-10-22,arsenal,leicester,1,0,6,6,-0.04434473480466623,3,1.5500000000000007,0.6006048518378284,0.23704259285609203,0.16235255530607962
H,18,10,2018-10-27,brighton,wolves,0,1,-3,-4,-1.27283731274701,0,1.4499999999999993,0.2819302949061662,0.30756032171581765,0.41050938337801607
A,18,10,2018-10-27,fulham,bournemouth,0,-1,-12,-12,-1.1731227245131595,-1,-0.4499999999999993,0.34439385926306715,0.2645613204581513,0.39104482027878146
D,18,10,2018-10-27,leicester,west_ham,0,0,3,5,0.274666145272056,0,-1.4600000000000009,0.49497384045617543,0.2722356122508965,0.2327905472929281
H,18,10,2018-10-27,liverpool,cardiff,1,1,15,18,1.3344536279700856,7,-1.9100000000000001,0.8677026888866168,0.09876290767815152,0.03353440343523157
D,18,10,2018-10-27,southampton,newcastle,0,0,4,4,-0.16454741654678778,1,-1.2699999999999996,0.4876777172743674,0.27612174978069814,0.23620053294493454
H,18,10,2018-10-27,watford,huddersfield,0,0,12,13,0.7159115105184679,2,2.1799999999999997,0.5509960582625301,0.2778393721550435,0.17116456958242643
A,18,10,2018-10-28,burnley,chelsea,-1,0,-10,-13,-2.0344374611203273,-6,0.46000000000000085,0.10232541940345527,0.21574363869799312,0.6819309418985516
D,18,10,2018-10-28,crystal_palace,arsenal,-1,0,-11,-14,-0.568905599117503,-4,-0.46000000000000085,0.21424132917463512,0.2536484130383634,0.5321102577870014
H,18,10,2018-10-28,man_united,everton,1,0,-2,-1,-0.30705032759626816,4,0.35999999999999943,0.5406534100035336,0.26165312088406306,0.1976934691124032
A,18,10,2018-10-29,tottenham,man_city,0,0,-4,-2,-1.7775434264797672,-1,-1,0.18088208400219452,0.22852701521955582,0.5905909007782497
D,18,11,2018-11-03,arsenal,liverpool,0,0,-2,-4,-0.8007318415466315,0,1.4600000000000009,0.25079730054495736,0.24888767642913281,0.5003150230259099
A,18,11,2018-11-03,bournemouth,man_united,-1,0,2,3,0.39873779285986094,-7,-1,0.2512626262626263,0.24621212121212122,0.5025252525252526
A,18,11,2018-11-03,cardiff,leicester,0,-1,-5,-8,-0.4111776976209319,-4,1.5500000000000007,0.28457111478003894,0.28293093544413095,0.4324979497758301
H,18,11,2018-11-03,everton,brighton,0,0,2,1,0.8458899631403388,5,-1.8200000000000003,0.6228726213393754,0.24205693453040084,0.13507044413022368
H,18,11,2018-11-03,newcastle,watford,0,0,-12,-16,-0.7885528218310842,0,-2,0.344067389055767,0.29805229751031487,0.3578803134339182
H,18,11,2018-11-03,west_ham,burnley,0,0,2,0,0.976048197803935,2,-0.46000000000000085,0.6227829389590087,0.23447702977593374,0.1427400312650575
A,18,11,2018-11-03,wolves,tottenham,-1,-1,-5,-6,0.13429748339913056,-7,-0.2699999999999996,0.2862670940326949,0.2905018143586224,0.4232310916086826
H,18,11,2018-11-04,chelsea,crystal_palace,1,0,11,16,1.2579478575537388,5,0.7300000000000004,0.7330774869561467,0.17630977534388337,0.0906127376999698
H,18,11,2018-11-04,man_city,southampton,1,0,15,19,2.5612225482532605,5,1.9100000000000001,0.8676756275776468,0.09679250028754628,0.03553187213480675
H,18,11,2018-11-05,huddersfield,fulham,0,1,-2,-2,0.07914683919887322,-1,1.4499999999999993,0.41927809920996206,0.2852066139974742,0.2955152867925636
H,18,12,2018-11-10,cardiff,brighton,0,-1,-7,-9,0.2699204118641856,0,-0.5399999999999991,0.3805428373419375,0.3116827048705393,0.3077744577875231
A,18,12,2018-11-10,crystal_palace,tottenham,-1,0,-10,-16,-0.7074634991797621,-4,0.35999999999999943,0.17833679481202047,0.2467893019115839,0.5748739032763955
D,18,12,2018-11-10,huddersfield,west_ham,0,0,-5,-5,-0.45785407711124176,-4,-0.8200000000000003,0.30036630036630035,0.30036630036630035,0.3992673992673993
D,18,12,2018-11-10,leicester,burnley,0,0,5,8,1.5441767681248668,2,-2.460000000000001,0.6573639126830615,0.2191213042276872,0.12351478308925117
H,18,12,2018-11-10,newcastle,bournemouth,0,0,-11,-14,-0.8050895137155996,0,0.8200000000000003,0.33411949685534587,0.28066037735849053,0.38522012578616344
D,18,12,2018-11-10,southampton,watford,0,0,-8,-12,-1.0715130885236763,1,-3.2699999999999996,0.41927809920996206,0.2852066139974742,0.2955152867925636
D,18,12,2018-11-11,arsenal,wolves,1,1,6,8,0.07449278669111586,7,1.0899999999999999,0.5929238968610427,0.2357408264628242,0.17133527667613319
D,18,12,2018-11-11,chelsea,everton,1,0,7,9,0.7969254510625591,3,1.6400000000000006,0.6971666233428646,0.19365739537301793,0.10917598128411748
H,18,12,2018-11-11,liverpool,fulham,1,1,17,22,1.6385705001682136,6,0.5399999999999991,0.881577042773395,0.08135358616197438,0.037069371064630534
H,18,12,2018-11-11,man_city,man_united,0,0,6,9,1.9624356459018997,-1,0.9100000000000001,0.7175506983438124,0.18004962172464664,0.10239967993154092
D,18,13,2018-11-24,brighton,leicester,0,0,-2,-3,-1.1571484106827616,-4,2.539999999999999,0.33867727803179587,0.3117981289816533,0.34952459298655086
H,18,13,2018-11-24,everton,cardiff,0,1,9,11,0.5454252181648898,5,-1.1000000000000014,0.6647830181844526,0.22516844164312108,0.11004854017242628
H,18,13,2018-11-24,fulham,southampton,0,-1,-3,-3,-0.4549110972961646,-2,-0.08999999999999986,0.3504940237222803,0.2964904128164304,0.35301556346128943
D,18,13,2018-11-24,man_united,crystal_palace,1,0,8,12,0.3622905732908659,6,-0.35999999999999943,0.6687137997291627,0.21841658783100168,0.11286961243983555
H,18,13,2018-11-24,tottenham,chelsea,0,0,-1,-1,-0.6844333505441673,-1,-0.6400000000000006,0.3175341104014769,0.2852268607966755,0.3972390288018476
A,18,13,2018-11-24,watford,liverpool,-1,0,-5,-10,-0.5208195897651888,-5,3,0.15522249539303132,0.21891244305429752,0.6258650615526711
A,18,13,2018-11-24,west_ham,man_city,-1,0,-12,-20,-2.253813628785529,-4,1.1799999999999997,0.079322109322851,0.14025068604909885,0.78042720462805
A,18,13,2018-11-25,bournemouth,arsenal,-1,0,-1,-4,-0.08834341034090479,-5,-1,0.29045068341337277,0.26533062430735127,0.4442186922792759
A,18,13,2018-11-25,wolves,huddersfield,0,-1,8,9,0.9370565579129085,0,-0.5399999999999991,0.6089237674826474,0.2642499368320923,0.12682629568526033
A,18,13,2018-11-26,burnley,newcastle,0,0,-1,0,-0.9864544252133582,0,1.8200000000000003,0.3238696831336469,0.30859281128772015,0.367537505578633
H,18,14,2018-11-30,cardiff,wolves,0,0,-8,-8,-0.8724812524509176,0,0.7300000000000004,0.2703570344019782,0.29920610819487226,0.4304368574031496
H,18,14,2018-12-01,crystal_palace,burnley,0,0,1,0,0.8612702522394803,1,-1,0.6259474898385148,0.23992090519608922,0.13413160496539603
A,18,14,2018-12-01,huddersfield,brighton,0,0,-3,-5,0.23461343197222695,0,-2,0.4039378884264946,0.3350065081489358,0.2610556034245697
H,18,14,2018-12-01,leicester,watford,0,0,-1,-2,-0.19717901288331421,2,-2.629999999999999,0.4154146024526923,0.2970843823601072,0.28750101518720045
H,18,14,2018-12-01,man_city,bournemouth,1,0,7,15,2.2149743901567804,6,0.6400000000000006,0.8590216230906216,0.09834796697997998,0.042630409929398434
A,18,14,2018-12-01,newcastle,west_ham,0,0,1,0,0.03894263116256447,-2,-1,0.3791219784741649,0.29137267781842346,0.32950534370741175
D,18,14,2018-12-01,southampton,man_united,-1,0,-11,-13,-0.31598464354393474,-6,-1.4600000000000009,0.22851977020358305,0.2738407302160255,0.49763949958039155
H,18,14,2018-12-02,arsenal,tottenham,0,0,-2,-3,-0.40756076981878153,0,0.4499999999999993,0.3338991225282552,0.27809162046262614,0.38800925700911876
H,18,14,2018-12-02,chelsea,fulham,1,1,16,20,1.4151562533267348,7,1.4600000000000009,0.8070540222908137,0.12759747387997056,0.06534850382921568
H,18,14,2018-12-02,liverpool,everton,1,0,4,11,0.6078174346188046,2,0,0.6647656513071041,0.21764042481546614,0.11759392387742994
H,18,15,2018-12-04,bournemouth,huddersfield,0,0,8,10,0.24340309459942355,2,-1,0.5631561178721284,0.26341173255309225,0.17343214957477934
H,18,15,2018-12-04,brighton,crystal_palace,0,0,3,6,-0.3877759258026574,-3,1.3599999999999994,0.3126973132866223,0.33283714024406574,0.35446554646931194
A,18,15,2018-12-04,watford,man_city,-1,0,-9,-18,-1.7936663178307086,-6,2.4499999999999993,0.1047732632437834,0.1816978710157062,0.7135288657405103
H,18,15,2018-12-04,west_ham,cardiff,0,1,3,4,0.3238651751150162,4,0.629999999999999,0.5761740822904022,0.24860303042986895,0.17522288727972876
A,18,15,2018-12-05,burnley,liverpool,-1,0,-17,-27,-2.409045062983207,-5,2.5500000000000007,0.08483316295611615,0.18611191028568283,0.729054926758201
D,18,15,2018-12-05,everton,newcastle,0,0,9,10,0.5768500296194439,3,-0.7300000000000004,0.6564541484716157,0.223825327510917,0.11972052401746724
D,18,15,2018-12-05,fulham,leicester,0,-1,-12,-13,-0.9646213058216556,-3,-0.7300000000000004,0.35706695005313493,0.2922422954303932,0.35069075451647186
D,18,15,2018-12-05,man_united,arsenal,0,0,-3,-8,-0.43356065180926445,2,0.28000000000000114,0.40193409209253883,0.27861340474596447,0.3194525031614967
H,18,15,2018-12-05,tottenham,southampton,1,0,13,21,0.7022783209880052,4,0.7300000000000004,0.7295249358468158,0.17936943376784095,0.09110563038534326
H,18,15,2018-12-05,wolves,chelsea,-1,-1,-9,-15,-0.5502553596482398,-8,-0.7300000000000004,0.16271108855519398,0.24819635589256747,0.5890925555522385
H,18,16,2018-12-08,arsenal,huddersfield,1,0,12,21,0.9226441166840461,7,0,0.7511344688575107,0.17011756263323413,0.07874796850925515
A,18,16,2018-12-08,bournemouth,liverpool,-1,0,-5,-16,-1.5305729798911076,-5,-0.08999999999999986,0.13167557623144258,0.2072774430931395,0.6610469806754179
H,18,16,2018-12-08,burnley,brighton,0,0,-9,-12,-0.8894792968058892,2,-0.35999999999999943,0.32959662701676923,0.31581927604822263,0.35458409693500803
H,18,16,2018-12-08,cardiff,southampton,0,-1,2,2,-0.19561330410199523,-3,1.370000000000001,0.29774695675466534,0.29956248697877913,0.40269055626655553
H,18,16,2018-12-08,chelsea,man_city,0,0,-3,-10,-1.2224216837439423,0,0.5500000000000007,0.27551699225316345,0.2826629661156374,0.44182004163119903
A,18,16,2018-12-08,leicester,tottenham,-1,0,-6,-11,-0.34126228231442257,-3,-0.08999999999999986,0.22601640832717726,0.28106338456732066,0.49292020710550216
H,18,16,2018-12-08,man_united,fulham,1,1,12,14,0.7652546091374054,8,1.5500000000000007,0.703906677804415,0.19222598863421156,0.10386733356137333
H,18,16,2018-12-08,west_ham,crystal_palace,0,0,2,6,-0.0133450767330216,1,0.17999999999999972,0.42286027397260273,0.27712876712328766,0.30001095890410956
A,18,16,2018-12-09,newcastle,wolves,0,1,-2,-6,-0.6801040489717953,2,0.35999999999999943,0.3307709110139451,0.3220949526922679,0.347134136293787
D,18,16,2018-12-10,everton,watford,0,0,5,3,-0.06227138374683343,3,-3.370000000000001,0.5788331114093125,0.2495479485412597,0.1716189400494277
H,18,17,2018-12-15,crystal_palace,leicester,0,0,-7,-10,-0.05284918218372758,-1,0.8200000000000003,0.3594928582891992,0.306692344727973,0.3338147969828278
A,18,17,2018-12-15,fulham,west_ham,0,-1,-9,-12,-1.010613144433967,-3,-2.1799999999999997,0.314821365405023,0.2759108595684471,0.40926777502652983
A,18,17,2018-12-15,huddersfield,newcastle,0,0,-3,-3,-0.018422764608536313,-2,0.17999999999999972,0.37209010741003884,0.31997325197475657,0.30793664061520454
H,18,17,2018-12-15,man_city,everton,1,0,5,17,1.7379246354008355,3,0.5500000000000007,0.7851611025099243,0.1413979730727975,0.07344092441727809
H,18,17,2018-12-15,tottenham,burnley,1,0,14,24,1.4676534890973212,5,-1.2699999999999996,0.8064736315475128,0.13985091876546465,0.05367544968702248
H,18,17,2018-12-15,watford,cardiff,0,1,2,7,0.5254696518724294,2,1.8200000000000003,0.582255648292519,0.25081781772600814,0.166926533981473
H,18,17,2018-12-15,wolves,bournemouth,0,-1,-2,-1,0.7793339048756134,-2,0.46000000000000085,0.484984317912061,0.283961832516627,0.23105384957131203
A,18,17,2018-12-16,brighton,chelsea,-1,0,-9,-13,-1.1633810965388114,-8,1.8099999999999987,0.11317333533288228,0.2132501929962389,0.6735764716708788
H,18,17,2018-12-16,liverpool,man_united,0,0,5,16,0.9153133705751564,-2,-0.28000000000000114,0.6319244956157327,0.2299255793907009,0.1381499249935664
H,18,17,2018-12-16,southampton,arsenal,-1,0,-14,-25,-0.9553482622459643,-4,-1.1799999999999997,0.21675440059071532,0.24493247266750828,0.5383131267417764
A,18,18,2018-12-21,wolves,liverpool,-1,-1,-6,-20,-0.8658168586280457,-7,0.2699999999999996,0.13047817284936275,0.23492344101964588,0.6345983861309915
H,18,18,2018-12-22,arsenal,burnley,1,0,13,22,1.7378165226072952,5,-0.46000000000000085,0.8027916730378558,0.1347342668035562,0.06247406015858799
H,18,18,2018-12-22,bournemouth,brighton,0,0,2,2,6.808426819796543e-4,2,-1.5399999999999991,0.48301288034347584,0.28014747059921596,0.23683964905730817
A,18,18,2018-12-22,cardiff,man_united,-1,-1,-10,-12,-0.41715001819061015,-9,1.1799999999999997,0.14186741244517892,0.22659378376660522,0.6315388037882158
A,18,18,2018-12-22,chelsea,leicester,1,0,8,15,0.7341623958461146,4,0.7300000000000004,0.7289150533066295,0.17823835245089115,0.09284659424247944
A,18,18,2018-12-22,huddersfield,southampton,0,0,-2,-2,-0.17955401244881553,-3,0.9100000000000001,0.338635492525872,0.3167880413951706,0.3445764660789575
A,18,18,2018-12-22,man_city,crystal_palace,1,0,13,29,1.7666442640351698,5,-0.19000000000000128,0.8282040622338565,0.12265806997640658,0.04913786778973692
D,18,18,2018-12-22,newcastle,fulham,0,1,6,7,0.3671232314147359,1,1.1799999999999997,0.4108448918800055,0.3012022366850347,0.28795287143495985
A,18,18,2018-12-22,west_ham,watford,0,0,1,0,-0.38415891244647427,2,-1.1900000000000013,0.39259696055892274,0.27804317320037025,0.32935986624070707
A,18,18,2018-12-23,everton,tottenham,-1,0,-5,-15,-0.4453863767349829,-2,-1.2800000000000011,0.2821561701592975,0.26114454046658386,0.45669928937411874
D,18,19,2018-12-26,brighton,arsenal,-1,0,-8,-16,-1.1396728618821874,-7,0.46000000000000085,0.1787378184305009,0.2517951786630193,0.5694670029064797
A,18,19,2018-12-26,burnley,everton,0,0,-7,-12,-0.8967391649835388,-3,2.1000000000000014,0.22374217482031067,0.2684906097843728,0.5077672153953164
D,18,19,2018-12-26,crystal_palace,cardiff,0,1,3,4,0.2577968783260779,3,-0.2699999999999996,0.5897065432212112,0.2582883540230107,0.15200510275577803
D,18,19,2018-12-26,fulham,wolves,0,0,-10,-15,-0.9814717550614211,1,-0.2699999999999996,0.33198918572148656,0.3119644411859048,0.3560463730926088
