result,season,matchweek,date,hometeam,awayteam,maxo_h,maxo_d,maxo_a,market_tracktake,diff_home,diff_draw,diff_away
H,14,7,2014-10-04,sunderland,stoke,2.6,3.25,3.2,0.004807692307692291,0.046890774098428345,0.006030460029536222,-0.05747613696713472
D,14,7,2014-10-04,swansea,newcastle,1.92,3.7,4.5,0.013325825825825977,0.05417367024961739,-0.008993822971090637,-0.09730913973808519
H,14,7,2014-10-05,chelsea,arsenal,1.72,4.2,5.64,-0.0032044485285455115,0.03063821228678365,-0.02616965400871718,-0.059646749036128766
H,14,7,2014-10-05,man_united,everton,1.7,4.2,5.62,0.004266475273383419,-0.0413027125331793,0.07017907077847108,0.06145700253829944
H,14,7,2014-10-05,tottenham,southampton,2.25,3.5,3.73,-0.0017447550959615032,0.13345972470136447,0.00798462687195678,-0.17484479329285596
H,14,7,2014-10-05,west_ham,queens_rangers,1.95,3.61,4.56,0.009127068683855377,-0.009022085113161604,0.018109292233840613,-7.31740308633877e-4
D,14,8,2014-10-18,arsenal,hull,1.44,5,9,0.005555555555555536,-0.012139177851881122,0.02028763861970706,0.038788663555845426
A,14,8,2014-10-18,burnley,west_ham,2.88,3.4,2.7,0.011710239651415932,-0.03676226673899996,0.025187904103766368,0.017012299430705813
A,14,8,2014-10-18,crystal_palace,chelsea,8.5,4.75,1.45,0.01782854702679626,0.06303826944123392,-0.03356498490472859,6.45104125192475e-4
H,14,8,2014-10-18,everton,aston_villa,1.65,4.29,6.76,-0.012910166756320618,-0.022354394841540892,0.09208184058104774,-0.03267644497141897
H,14,8,2014-10-18,man_city,tottenham,1.5,4.79,8,4.349338900486721e-4,0.007778019987091378,0.040673104598191845,-0.09436164420078941
H,14,8,2014-10-18,newcastle,leicester,2.25,3.6,3.5,0.007936507936507908,-0.060184291431143566,-0.012767641063551771,0.1187330091150911
H,14,8,2014-10-18,southampton,sunderland,1.65,4.12,7,-0.008363804480309378,-0.037972450283197734,0.09196445177735257,0.03067435081848635
A,14,8,2014-10-19,queens_rangers,liverpool,6.52,4.3,1.65,-0.008007021275675874,0.05025130338048567,0.004304814514891175,-0.012998608801293998
H,14,8,2014-10-19,stoke,swansea,2.55,3.31,3.1,0.01685231153176603,-0.06594766635293925,7.703574789936773e-4,0.09204582982235454
D,14,8,2014-10-20,west_brom,man_united,5.05,4.1,1.75,0.013350812433159831,-0.04527982802943531,-0.009336730358729617,0.021022537063344338
D,14,9,2014-10-25,liverpool,hull,1.45,4.84,8.29,0.016894004422885134,-0.029028579483075245,0.08331522123789115,0.042083406337998897
H,14,9,2014-10-25,southampton,stoke,1.65,4.1,6.5,0.0038091989311501706,-0.02422454940730656,0.012213664283210024,0.07746081500918511
A,14,9,2014-10-25,sunderland,arsenal,5.5,3.95,1.74,0.009695382458367874,-0.08816100625613144,-0.04796476206023237,0.057622907395792344
H,14,9,2014-10-25,swansea,leicester,1.95,3.72,4.37,0.01047066906666827,-0.039857535254398724,0.01266077628147566,0.08671581722673971
D,14,9,2014-10-25,west_brom,crystal_palace,1.91,3.62,4.75,0.010329619136209445,-0.021614795880957494,0.05200149564593293,-0.009058710262272007
H,14,9,2014-10-25,west_ham,man_city,6.66,4.71,1.57,-5.929496375356447e-4,-0.01859003339191767,-0.009677784399885536,0.007533174593277625
A,14,9,2014-10-26,burnley,everton,4.75,3.81,1.87,0.0077528656792935635,-0.06407680128551652,-0.08611503783567376,0.08080420520761677
D,14,9,2014-10-26,man_united,chelsea,2.92,3.6,2.6,0.004858915817819831,-0.019630982764339944,-0.04196106627380358,0.05196431938562762
A,14,9,2014-10-26,tottenham,newcastle,1.8,3.93,5.03,0.008815638821860983,-0.11726533129594141,0.12767957286001597,0.30675509910617627
H,14,9,2014-10-27,queens_rangers,aston_villa,2.4,3.32,3.45,0.007726558407543216,-0.00666582502457036,0.004952345774899669,0.00483862874922103
H,14,10,2014-11-01,arsenal,burnley,1.3,6.5,14,-0.005494505494505586,-0.01914693479163887,0.07394091746459286,0.058295232842075606
H,14,10,2014-11-01,chelsea,queens_rangers,1.19,8.5,21,0.0056022408963585235,-0.020552326720188363,0.12329051901966714,0.07665579782855869
D,14,10,2014-11-01,everton,swansea,1.75,3.85,5.5,0.01298701298701288,0.10330589470944629,-0.06505571909361862,-0.1615182242664992
A,14,10,2014-11-01,hull,southampton,4.1,3.61,2.1,-0.0028987745358260986,0.06949100893124993,0.06308823895648241,-0.06214584997845485
A,14,10,2014-11-01,leicester,west_brom,2.38,3.5,3.3,0.008912655971479388,0.06792935008275602,0.005633676274874988,-0.08576025215876726
H,14,10,2014-11-01,newcastle,liverpool,3.8,3.75,2.05,0.01762943945228934,-0.05803940554059406,-0.023736630258442748,0.04913247659096065
D,14,10,2014-11-01,stoke,west_ham,2.42,3.4,3.25,0.015033095246999029,-2.4119582921522387e-4,-0.01210776917248868,0.012178168197751083
A,14,10,2014-11-02,aston_villa,tottenham,3.9,3.6,2.1,0.010378510378510342,0.1243590763617135,0.03534931596053803,-0.07343797883728087
H,14,10,2014-11-02,man_city,man_united,1.95,3.81,4.33,0.006234586638652839,0.06686291953424428,-0.03338853747144266,-0.09385079582696121
A,14,10,2014-11-03,crystal_palace,sunderland,2.15,3.5,4,8.305647840531893e-4,0.014159688191981212,-0.011750912328912011,-0.012882628162220966
H,14,11,2014-11-08,burnley,hull,2.6,3.4,3.07,0.0044659306970094015,0.008550185020773204,-0.008325162563235677,-0.0026504672173961463
A,14,11,2014-11-08,liverpool,chelsea,3.4,3.5,2.31,0.012732365673542079,0.027411245044874244,0.009251582221901922,-0.023878333662042728
H,14,11,2014-11-08,man_united,crystal_palace,1.35,6,12,-0.0092592592592593,0.006888579576214582,0.029842344742568194,-0.10904452023504163
D,14,11,2014-11-08,queens_rangers,man_city,7.14,4.75,1.5,0.017249004865103945,-0.05925470113427156,0.022787040045878948,0.0062054925784686965
H,14,11,2014-11-08,southampton,leicester,1.5,4.83,9,-0.015182884748102143,0.015464579542428414,0.02436382668723147,-0.11689667247646363
D,14,11,2014-11-08,west_ham,aston_villa,1.75,3.75,5.52,0.019254658385093215,-0.027374005250802025,0.06565511725596185,-0.0023950128451585284
D,14,11,2014-11-09,sunderland,everton,4.07,3.5,2.05,0.0192194094633118,-0.039110121226009764,0.006259129515716166,0.017125133874464238
H,14,11,2014-11-09,swansea,arsenal,3.75,3.5,2.2,0.006926406926407003,0.14150280880661725,0.04234718154686479,-0.09176854701020654
A,14,11,2014-11-09,tottenham,stoke,1.7,4,5.81,0.010352333704566119,0.11499097071792641,-0.08997818892879694,-0.17193331797123268
A,14,11,2014-11-09,west_brom,newcastle,2.4,3.5,3.5,-0.011904761904761973,-0.06178064857104071,0.011773490902484696,0.0981773078427215
A,14,12,2014-11-22,arsenal,man_united,2.3,3.67,3.6,-0.014960049493872418,-0.07167733397298293,0.029906966483815633,0.10827444436456202
H,14,12,2014-11-22,chelsea,west_brom,1.25,6.64,15.21,0.016348629230927614,-0.01653274775030622,0.04625725605963127,0.1172271088597634
H,14,12,2014-11-22,everton,west_ham,1.91,3.82,4.8,-0.006326352530540924,-0.11753085416762354,0.15102514500331576,0.20887315391368655
D,14,12,2014-11-22,leicester,sunderland,2.25,3.51,4,-0.02065527065527073,-0.06087948360127449,0.05528315218564783,0.0657630225844743
H,14,12,2014-11-22,man_city,swansea,1.4,5.36,9,0.011963989575929812,-0.021687046145026256,0.059588514222424394,0.0507354232704591
H,14,12,2014-11-22,newcastle,queens_rangers,1.91,3.75,4.8,-0.0014397905759161445,-0.01603262689457674,0.005578457112344726,0.03598276807467471
A,14,12,2014-11-22,stoke,burnley,1.73,3.89,6,0.0017707574879515242,-0.01742385806859159,-0.03813626003218418,0.1394855276783593
H,14,12,2014-11-23,crystal_palace,liverpool,4.65,3.74,1.95,-0.004746044594241994,-0.08546754810825807,-0.0368497486840037,0.059781723662783115
A,14,12,2014-11-23,hull,tottenham,3.72,3.46,2.25,0.0022789897859820663,-0.09615330492971719,-0.008049142598292036,0.07162305159008775
D,14,12,2014-11-24,aston_villa,southampton,5.54,3.79,1.8,-8.678653792615343e-5,0.04630467847174691,0.07773086653964367,-0.04490140103849538
D,14,13,2014-11-29,burnley,aston_villa,2.2,3.4,3.9,0.005073358014534568,0.09245188715545338,-0.027136041320143578,-0.1069605794526961
H,14,13,2014-11-29,liverpool,stoke,1.75,4,5.5,0.0032467532467532756,-0.0086042132054851,0.0106187111087368,0.012367370249240839
H,14,13,2014-11-29,man_united,hull,1.36,5.75,10.75,0.002230416939273061,0.03473710257725471,-0.055704520535019175,-0.13726570800282678
H,14,13,2014-11-29,queens_rangers,leicester,2.38,3.41,3.4,0.007540846250523758,0.08964691687459281,-0.021309560409648043,-0.089484644710914
D,14,13,2014-11-29,sunderland,chelsea,10.2,5.12,1.4,0.007637429971988796,-0.12674297689182035,0.07509039230093206,8.11419741958419e-4
D,14,13,2014-11-29,swansea,crystal_palace,1.83,3.75,5.2,0.005422446406052828,0.04998141252871968,-0.053387012971673586,-0.053339126843232276
A,14,13,2014-11-29,west_brom,arsenal,4.68,3.8,1.9,0.0031488978857399097,0.06096281791984093,0.023356881505672167,-0.03317206700885522
H,14,13,2014-11-29,west_ham,newcastle,2.25,3.54,3.76,-0.007112233040830196,0.08976339290728741,-0.03659873309299255,-0.09562787417383622
A,14,13,2014-11-30,southampton,man_city,3.2,3.6,2.44,1.1384335154840386e-4,-0.04867203577232193,-0.014255392697873348,0.05331108846312982
H,14,13,2014-11-30,tottenham,everton,2.38,3.6,3.39,-0.007068904257868436,0.0030200145435059778,-0.015384250900259189,0.010344592034174482
D,14,14,2014-12-02,burnley,newcastle,2.87,3.3,2.8,0.008605215922289133,0.01751542414725371,0.01225139069385417,-0.025645452463746832
A,14,14,2014-12-02,crystal_palace,aston_villa,2.15,3.42,4.05,0.0044275201353944915,-0.008142631341627626,0.010272025988258937,0.003959859384660591
A,14,14,2014-12-02,leicester,liverpool,3.8,3.6,2.1,0.01712614870509599,0.08572660761298012,0.004554492414514888,-0.0440443692599779
H,14,14,2014-12-02,man_united,stoke,1.5,4.7,8.65,-0.004960439470339972,0.11399607928552924,-0.13082689941829495,-0.2524351589724022
H,14,14,2014-12-02,swansea,queens_rangers,1.8,3.96,5.5,-0.010101010101009944,-0.02207329147201742,0.039135324664203885,0.019820541677880277
A,14,14,2014-12-02,west_brom,west_ham,2.55,3.4,3.06,0.013071895424836555,-0.04024381785963549,0.005090995154871436,0.04806547405218686
H,14,14,2014-12-03,arsenal,southampton,1.8,3.86,5.02,0.013826100319505041,0.012051265472601935,-0.03289965860984545,0.010774441166893078
H,14,14,2014-12-03,chelsea,tottenham,1.44,5,9,0.005555555555555536,0.013766646424775209,-0.012289485947419632,-0.0524833311863544
D,14,14,2014-12-03,everton,hull,1.55,4.41,7.8,1.2378814222135937e-4,0.027047247134417196,0.0026391095357636285,-0.12403437838061071
A,14,14,2014-12-03,sunderland,man_city,7.5,4.67,1.53,0.0010608668877973848,-0.03159825562818974,0.04305666134921626,-0.006447478895790448
D,14,15,2014-12-06,hull,west_brom,2.5,3.3,3.33,0.00333060333060331,0.02064863574328668,-0.01233678322714038,-0.015193226626076917
D,14,15,2014-12-06,liverpool,sunderland,1.6,4.5,8,-0.02777777777777779,-0.020694652134866653,0.04830206196367581,0.026582157762070846
H,14,15,2014-12-06,man_city,everton,1.57,4.75,7,-0.009673866194147784,-0.04388293647232688,0.059245828173002835,0.14031223599748932
H,14,15,2014-12-06,newcastle,chelsea,7,4.37,1.57,0.008632769961458564,-0.0692469014043342,-0.04065339946235058,0.03283569650615825
H,14,15,2014-12-06,queens_rangers,burnley,2.1,3.5,4.1,0.005807200929152101,-0.036434449670745606,0.037685977277658766,0.03143816763049556
H,14,15,2014-12-06,stoke,arsenal,4.2,3.6,2.02,0.010922520823510862,-0.11753734677582273,-0.0040426159790506455,0.07114011105830054
D,14,15,2014-12-06,tottenham,crystal_palace,1.62,4.2,6.13,0.018511325743516993,0.021090115239128515,-0.03336507033817171,-0.02691308311928786
H,14,15,2014-12-07,aston_villa,leicester,2.45,3.4,3.28,0.007158961145433684,0.058827041905652466,-0.011993027876365914,-0.061192562057319155
H,14,15,2014-12-07,west_ham,swansea,2.42,3.43,3.25,0.012460637692548682,0.005726959708604706,-0.013012244942050666,0.004747749754454356
A,14,15,2014-12-08,southampton,man_united,2.9,3.45,2.7,0.005053029041035106,0.02080970505290547,0.005187705918114016,-0.022980378318010142
H,14,16,2014-12-13,arsenal,newcastle,1.45,4.95,8,0.016675374433995138,-0.020014969422619155,0.0916606614626394,-0.022169437120499458
H,14,16,2014-12-13,burnley,southampton,5.55,3.8,1.8,-0.0011063695274221574,-0.14196714209313188,-0.03175389106503934,0.07168459675409533
H,14,16,2014-12-13,chelsea,hull,1.2,8,21,0.005952380952380931,-0.0034441947685346364,0.006622025486328731,0.046003230681881835
D,14,16,2014-12-13,crystal_palace,stoke,2.62,3.29,3.06,0.012428142715046997,-0.011769871402862342,-0.018333159359344875,0.0325786784472073
A,14,16,2014-12-13,leicester,man_city,7,4.75,1.51,0.01563511427575559,0.04684081801566897,-0.02497979067026368,-0.0018151636667493865
D,14,16,2014-12-13,sunderland,west_ham,3,3.41,2.62,0.008267854611119674,-0.06225483065487791,-0.031238919000165843,0.08804707015724533
H,14,16,2014-12-13,west_brom,aston_villa,2.3,3.4,3.92,-0.015997703429197818,0.039159298112166674,-0.03692959748302216,-0.023841764317045988
H,14,16,2014-12-14,man_united,liverpool,1.85,3.94,4.75,0.004873962928998887,0.038497411262234715,-0.06576850569003567,-0.010754634847367939
A,14,16,2014-12-14,swansea,tottenham,2.6,3.47,3.02,0.003925650470300024,-0.030471864411439342,0.02755619676783172,0.014844594884309892
H,14,16,2014-12-15,everton,queens_rangers,1.5,4.65,8.5,-6.325110689437974e-4,-0.027355193475385398,0.1116630220477357,-0.0191328708213091
D,14,17,2014-12-20,aston_villa,man_united,6.5,4.2,1.62,0.009225342558675909,-0.0027133706031594595,-0.030479300035078816,0.012916616350489019
A,14,17,2014-12-20,hull,swansea,3.1,3.33,2.6,0.007496330076975255,-0.10909447310193321,-0.04666215093685333,0.15978878811039987
H,14,17,2014-12-20,man_city,crystal_palace,1.31,6,12.44,0.010411297382652895,0.007332254076951594,0.017239562264311115,-0.09592960790831917
H,14,17,2014-12-20,queens_rangers,west_brom,2.5,3.37,3.2,0.009235905044510329,0.02680011637060309,-0.016202776732530677,-0.017338844968337153
H,14,17,2014-12-20,southampton,everton,2.5,3.5,3.1,0.008294930875575979,-0.04613153218727939,-0.03052498431574735,0.09620377590441631
H,14,17,2014-12-20,tottenham,burnley,1.5,4.63,7.52,0.015628111453211524,-0.033251556395775705,0.03704476671727441,0.13067644044100013
H,14,17,2014-12-20,west_ham,leicester,1.75,4.03,5.4,0.004752714430133809,-0.01864365890873798,-0.013614904697851649,0.0813680319289194
D,14,17,2014-12-21,liverpool,arsenal,2.8,3.59,2.63,0.0159225260584126,0.011366809496515584,5.69299074844487e-4,-0.010887601296241667
A,14,17,2014-12-21,newcastle,sunderland,2.1,3.5,4,0.011904761904761862,0.04582150766736848,-0.05546225733131871,-0.014839820595591302
A,14,17,2014-12-22,stoke,chelsea,6.5,4.1,1.67,-0.0034490119198750113,0.050408615301454684,-0.024487939915777024,-0.0025936542779765315
H,14,18,2014-12-26,arsenal,queens_rangers,1.29,6.4,13,0.00836687537268932,0.001272083685340819,-0.00655035446845087,4.717063202845928e-4
A,14,18,2014-12-26,burnley,liverpool,4.8,3.97,1.85,7.630426396167955e-4,0.17216436731586926,0.0029213837996739933,-0.053107743786899864
H,14,18,2014-12-26,chelsea,west_ham,1.35,5.75,11,0.005562875128092504,-0.013515307833486756,0.021129317383644652,0.07111088918282826
A,14,18,2014-12-26,crystal_palace,southampton,3.9,3.4,2.21,0.003016591251885359,0.029555930482337844,0.002455589481812126,-0.018574947360463723
A,14,18,2014-12-26,everton,stoke,1.83,3.65,5.03,0.01922784722907389,0.029835347086032638,0.018924675309123007,-0.09520768678776514
A,14,18,2014-12-26,leicester,tottenham,3.8,3.6,2.12,0.012633785722167001,-0.08998345419975473,0.01468981045801998,0.04959910684300861
H,14,18,2014-12-26,man_united,newcastle,1.4,5.28,9.5,0.008942811574390586,-0.006356035593357068,0.016226781779521193,0.015128158231651367
A,14,18,2014-12-26,sunderland,hull,2.06,3.4,4.3,0.012112679797590786,-0.024517199202196194,-0.0210177480810384,0.08503514759933983
H,14,18,2014-12-26,swansea,aston_villa,1.78,3.75,5.5,0.01028260129383729,-0.028489041004737592,0.09331228787688128,-0.03219442355292512
A,14,18,2014-12-26,west_brom,man_city,7,4.5,1.55,0.01024065540194563,-0.07450144021564997,-0.03231515499565374,0.031347368674642384
D,14,19,2014-12-28,aston_villa,sunderland,2.4,3.3,3.5,0.005411255411255311,-0.06562942386026838,0.0017255103093134494,0.11564826471897738
A,14,19,2014-12-28,hull,leicester,2.3,3.4,3.5,0.014614541468761288,0.13213135740824566,-0.049832234920477614,-0.11099479190361161
D,14,19,2014-12-28,man_city,burnley,1.18,8.55,22.5,0.008861135890573912,0.040150846178956145,-0.14861559466015195,-0.22442379513561783
H,14,19,2014-12-28,newcastle,everton,3,3.42,2.62,0.007410383465023873,-0.13377507956360457,0.01029022508676114,0.1422775253545936
D,14,19,2014-12-28,queens_rangers,crystal_palace,2.47,3.4,3.25,0.006668254346272828,0.05245828529879337,-0.021119262490807866,-0.04142767602468611
D,14,19,2014-12-28,southampton,chelsea,5,3.75,1.85,0.007207207207207134,-0.045147809086434676,-0.03182982086945829,0.03602635751211403
H,14,19,2014-12-28,stoke,west_brom,1.93,3.6,4.78,0.005117513724186562,0.07343581549961509,-0.0458048481013561,-0.09644339428779636
D,14,19,2014-12-28,tottenham,man_united,3.3,3.62,2.3,0.014056005648607206,-0.05261203049056551,-0.02793657429971208,0.060794602336635695
A,14,19,2014-12-28,west_ham,arsenal,3.53,3.64,2.2,0.01255684825089931,0.12906953511180252,0.004162048232095872,-0.06781103361644392
H,14,19,2014-12-29,liverpool,swansea,1.73,4,5.55,0.008214862261105127,0.007091768509204677,-0.01668836781971661,0.0012365838085699465
D,14,20,2015-01-01,aston_villa,crystal_palace,2.43,3.3,3.4,0.008670583833982448,-0.04573836485587146,-0.003578098647995076,0.07454484684333029
H,14,20,2015-01-01,hull,everton,3.5,3.4,2.3,0.014614541468761288,-0.08544368616940334,-0.013031141023196469,0.0769168839960781
D,14,20,2015-01-01,liverpool,leicester,1.42,5.04,9,0.01374916163648554,-0.009231000190412897,-0.010123283427886487,0.07757176124790566
H,14,20,2015-01-01,man_city,sunderland,1.25,7,15,0.00952380952380949,-0.005079078302608897,0.029222498762532023,-6.762606684526107e-4
D,14,20,2015-01-01,newcastle,burnley,1.83,3.8,4.88,0.014524014955421105,0.05569624451717825,-0.05520875426608862,-0.060539740954272614
D,14,20,2015-01-01,queens_rangers,swansea,3.02,3.44,2.55,0.013980364978272153,0.03794706387615565,0.00729218922790742,-0.034439580765437294
H,14,20,2015-01-01,southampton,arsenal,3,3.42,2.6,0.010346378767431386,-0.09269464599360577,0.008870736038808502,0.0924146806017545
D,14,20,2015-01-01,stoke,man_united,4.2,3.5,2.05,0.011614401858304202,0.08097465762951606,0.015109813321945609,-0.04355850517504867
H,14,20,2015-01-01,tottenham,chelsea,5,3.92,1.85,-0.004357418643132993,0.23545121184345863,0.031349628988911915,-0.07755276836380876
D,14,20,2015-01-01,west_ham,west_brom,1.88,3.75,4.6,0.01597286463151404,-0.011100837012674392,0.015697433207107814,0.008300316156667487
H,14,21,2015-01-10,burnley,queens_rangers,2.2,3.47,3.7,0.01300016285607053,-0.027477769976493094,0.0233704487196722,0.024640409763762916
H,14,21,2015-01-10,chelsea,newcastle,1.22,7.5,18,0.00856102003642989,0.008032577605173286,0.013031086254455149,-0.12947321276552026
H,14,21,2015-01-10,crystal_palace,tottenham,3.69,3.5,2.3,-0.008500395562961782,-0.06548676177506818,0.02001490842972209,0.029892237491039753
D,14,21,2015-01-10,everton,man_city,4.52,3.81,1.92,0.004539462987480647,-0.016852757880608138,0.053654112371712026,-0.017494173261476398
H,14,21,2015-01-10,leicester,aston_villa,2.3,3.4,3.89,-0.014030335505164415,0.01695391996625717,0.019877881783296303,-0.05014586738370164
A,14,21,2015-01-10,sunderland,liverpool,4.58,3.6,1.95,0.008938901952002531,-0.14389701539965505,-0.05585872644193657,0.11305653904949176
D,14,21,2015-01-10,swansea,west_ham,2.3,3.5,3.55,0.002187035255008407,-0.026771688130018734,0.035102637186035235,0.0084652382152417
H,14,21,2015-01-10,west_brom,hull,2.05,3.4,4.4,0.009195252380331365,-0.012253713849554093,-0.009589409894823375,0.04122128861639274
H,14,21,2015-01-11,arsenal,stoke,1.5,4.75,8.17,-4.07996736026206e-4,0.020071695649249044,-0.006877796746724951,-0.08842797430414118
A,14,21,2015-01-11,man_united,southampton,1.87,3.8,4.8,0.006250586358945265,-0.004351817611486175,-0.015174080463535189,0.03234241737124277
A,14,22,2015-01-17,aston_villa,liverpool,4.88,3.6,1.91,0.006256019988746697,-0.07508943526837908,0.04539500199024382,0.008349305039324406
A,14,22,2015-01-17,burnley,crystal_palace,2.57,3.25,3.13,0.016286183949440147,-0.03854285680555958,-0.008937800556871434,0.06110862989642385
A,14,22,2015-01-17,leicester,stoke,2.63,3.3,3.02,0.014384267727002076,-0.026639406906032947,0.027713532374588068,0.006809236304527788
A,14,22,2015-01-17,newcastle,southampton,3.32,3.36,2.4,0.015490533562822817,-0.13295844530253675,-0.0328321930925759,0.15470143395483316
A,14,22,2015-01-17,queens_rangers,man_united,6.29,4.2,1.67,-0.004119854771492681,-0.07268442025845323,0.07073466892289337,-0.00569297328794538
A,14,22,2015-01-17,swansea,chelsea,7.17,4.2,1.57,0.014507927201475201,-0.032998002960240025,0.05594015599140589,-0.012335567126057212
H,14,22,2015-01-17,tottenham,sunderland,1.62,4.26,6.4,0.008275734654842548,-0.011851272233933674,0.02187893238748817,0.016373119174193596
A,14,22,2015-01-18,man_city,arsenal,1.83,4.06,4.57,0.011571886894888195,-5.844586347780734e-4,0.026493302338171265,-0.026827317489006908
H,14,22,2015-01-18,west_ham,hull,1.79,3.75,5.5,0.007144066361943535,-0.01084388491725341,0.022439827417209957,3.3302033791882124e-4
D,14,22,2015-01-19,everton,west_brom,1.85,3.67,4.84,0.019631674821172007,0.027785375762585884,-0.021076068675288218,-0.04061443393366271
D,14,23,2015-01-31,chelsea,man_city,2.2,3.52,3.8,0.0017942583732057926,-0.018498026395388223,-0.014183963260976928,0.049202233460420075
A,14,23,2015-01-31,crystal_palace,everton,2.8,3.3,2.82,0.014783089251174442,-0.08881687496081336,0.019042855889867205,0.08921292488344412
A,14,23,2015-01-31,hull,newcastle,2.7,3.25,3,0.01139601139601143,-0.01909352242373863,0.002865327038554355,0.019765464957167023
H,14,23,2015-01-31,liverpool,west_ham,1.7,4.2,5.75,2.4357569114608069e-4,-0.0015169384013290488,0.010369764712940821,-0.008560910617192663
H,14,23,2015-01-31,man_united,leicester,1.36,5.5,10.15,0.01563446695292514,0.01426483358129671,-0.015579586203484652,-0.06937019767353292
H,14,23,2015-01-31,stoke,queens_rangers,1.7,4.01,6.5,-0.008541993432707784,0.0873369656704086,-0.07519021226015343,-0.14747419566970454
H,14,23,2015-01-31,sunderland,burnley,2.25,3.32,3.64,0.02037453844682746,0.04751769667512762,-0.028380276114650438,-0.03971853914641588
A,14,23,2015-01-31,west_brom,tottenham,2.9,3.3,2.73,0.01415825553756589,0.07235066547420832,0.008670064278319067,-0.06642681849252752
H,14,23,2015-02-01,arsenal,aston_villa,1.29,6.5,15,-0.004293381037567157,0.018281521647873777,-0.02333494718677831,-0.1284180914893598
A,14,23,2015-02-01,southampton,swansea,1.65,4,7,-0.0010822510822510178,0.031942906155500106,-0.008989141042869853,-0.1002679529973709
A,14,24,2015-02-07,aston_villa,chelsea,10.8,5.25,1.4,-0.002645502645502673,-0.2296584295866504,-0.042449355613144446,0.053217128747429454
D,14,24,2015-02-07,everton,liverpool,3.4,3.47,2.3,0.017084693794821693,0.04489355690749974,-0.04876312561143903,0.00458885560426725
A,14,24,2015-02-07,leicester,crystal_palace,2.45,3.3,3.3,0.014223871366728424,-0.019250070792659613,0.007528642342431002,0.0196488715472094
D,14,24,2015-02-07,man_city,hull,1.2,8,19,0.010964912280701844,0.021688108191716182,-0.10309183289071477,-0.05880007155198452
A,14,24,2015-02-07,queens_rangers,southampton,4.75,3.63,1.89,0.015108938553914708,-0.042504853362842154,0.01781753736517122,0.009128318577712013
D,14,24,2015-02-07,swansea,sunderland,1.92,3.5,4.78,0.01575263996812115,0.03236540115024433,0.012427659871247165,-0.08702439154060126
H,14,24,2015-02-07,tottenham,arsenal,3.3,3.64,2.31,0.01065601065601074,0.07512428650531944,-0.04934065133953347,-0.017202403959699852
D,14,24,2015-02-08,burnley,west_brom,2.62,3.3,3.02,0.015835520157849725,-0.026159101954982056,-0.041931325118151674,0.07700384635766877
D,14,24,2015-02-08,newcastle,stoke,2.3,3.4,3.54,0.011386131460690452,-0.00844344928901597,0.012311404059022868,3.3138744293981226e-4
D,14,24,2015-02-08,west_ham,man_united,4.2,3.72,2,0.00691244239631339,0.048678498508001766,-0.002785156238733766,-0.020399839606443315
H,14,25,2015-02-10,arsenal,leicester,1.3,6.14,12.21,0.013997300642251798,0.010166733232093828,-0.028622555634811087,-0.035368093053268934
H,14,25,2015-02-10,hull,aston_villa,2.38,3.2,3.75,-6.652661064425747e-4,-0.06341535983986202,0.01656867610237267,0.0944669597795702
H,14,25,2015-02-10,liverpool,tottenham,1.93,3.84,4.2,0.01664661978781168,-0.009434671697036379,-0.01725492428890185,0.04160538579195672
A,14,25,2015-02-10,sunderland,queens_rangers,1.93,3.69,4.6,0.006528729400833155,0.010510769939963582,-0.01085532555137092,-0.011126324092315731
H,14,25,2015-02-11,chelsea,everton,1.33,5.68,11.14,0.017702644098551268,0.052680652277620865,-0.0932675895654469,-0.1785972558417216
D,14,25,2015-02-11,crystal_palace,newcastle,2.4,3.35,3.4,0.009291776412057473,-0.0498578561347125,0.013226342159535998,0.06644234578240948
H,14,25,2015-02-11,man_united,burnley,1.31,6,13,0.00694852221569775,0.012298693654560378,-0.0676094998206801,0.033660221440177995
D,14,25,2015-02-11,southampton,west_ham,1.73,3.9,5.57,0.013978152135705635,-0.017994850423003528,0.0610511684852546,-0.021993140176667314
A,14,25,2015-02-11,stoke,man_city,5.75,3.98,1.73,0.003204006966220918,-0.005622840353232017,0.05620784089987341,-0.02047465913636748
H,14,25,2015-02-11,west_brom,swansea,2.55,3.27,3.21,0.00949374004939374,-0.044471613822893774,-0.009295385926233468,0.07463502400611488
A,14,26,2015-02-21,aston_villa,stoke,2.7,3.25,3.01,0.010288591683940584,-0.0060967446571630335,-0.004672714156260915,0.011471934021388241
D,14,26,2015-02-21,chelsea,burnley,1.21,7.5,19,0.012411193272437337,-0.0033146910090825488,0.011735926072995229,0.021494269942819777
A,14,26,2015-02-21,crystal_palace,arsenal,5,3.75,1.85,0.007207207207207134,0.02091866742714532,0.03013103559856778,-0.021369620284865665
H,14,26,2015-02-21,hull,queens_rangers,2.1,3.46,4.2,0.003303055326176807,-0.10899363678743923,0.02494267358330382,0.2603850223017372
H,14,26,2015-02-21,man_city,newcastle,1.3,6.07,13,0.010898491952857636,-0.0091406286271416,0.036376416170990744,0.015609519322740573
D,14,26,2015-02-21,sunderland,west_brom,2.75,3.2,3,0.009469696969697017,0.07300250902946503,0.0013482800673818574,-0.07188090108467182
H,14,26,2015-02-21,swansea,man_united,4.2,3.6,2.05,0.0036778939217962936,-0.03511797616902723,-0.07289293614797632,0.06845491686857619
