date,hometeam,awayteam,fthg,ftag,ftr,referee,hs,as,hst,ast,hf,af,hc,ac,hy,ay,hr,ar,b365h,b365d,b365a,bwh,bwd,bwa,iwh,iwd,iwa,psh,psd,psa,whh,whd,wha,vch,vcd,vca,psch,pscd,psca,season
22/03/14,West Ham,Man United,0,2,A,L Mason,10,16,1,7,8,8,12,7,2,1,0,0,4.5,3.6,1.91,4.2,3.7,1.8,4.5,3.5,1.75,4.41,3.63,1.93,4.5,3.1,1.91,4.33,3.6,1.95,4.75,3.91,1.81,13
23/03/14,Aston Villa,Stoke,1,4,A,M Clattenburg,12,10,3,5,16,10,5,3,5,1,0,0,2.2,3.3,3.75,2.1,3.2,3.6,2.2,3.1,3.3,2.18,3.3,3.88,2.2,3.2,3.4,2.15,3.3,3.9,2.23,3.23,3.84,13
23/03/14,Tottenham,Southampton,3,2,H,A Taylor,15,12,6,4,9,9,7,3,1,2,0,0,2.25,3.4,3.5,2.1,3.25,3.5,1.9,3.5,3.75,2.21,3.41,3.64,2.25,3.0,3.5,2.15,3.4,3.7,2.25,3.45,3.47,13
25/03/14,Arsenal,Swansea,2,2,D,L Probert,13,8,4,2,11,12,7,0,0,1,0,0,1.57,4.2,6.5,1.5,4.2,6.25,1.4,4.4,7.3,1.58,4.28,6.42,1.6,3.75,6.0,1.6,4.2,6.25,1.57,4.34,6.49,13
25/03/14,Man United,Man City,0,3,A,M Oliver,10,13,4,4,12,8,5,8,2,2,0,0,3.5,3.6,2.15,3.3,3.4,2.15,3.3,3.3,2.1,3.62,3.65,2.13,3.4,3.3,2.15,3.4,3.6,2.2,3.26,3.49,2.34,13
25/03/14,Newcastle,Everton,0,3,A,L Mason,16,8,3,6,8,10,9,8,0,1,0,0,3.5,3.4,2.25,3.4,3.2,2.2,2.9,3.3,2.3,3.51,3.39,2.27,3.3,3.2,2.25,3.4,3.4,2.3,3.3,3.38,2.37,13
26/03/14,Liverpool,Sunderland,2,1,H,K Friend,21,12,7,4,5,15,3,4,0,2,0,0,1.17,9.0,19.0,1.16,7.5,14.5,1.2,5.8,13.0,1.17,8.65,21.02,1.17,7.0,15.0,1.18,8.0,18.0,1.17,9.21,17.94,13
26/03/14,West Ham,Hull,2,1,H,M Dean,9,10,3,3,12,9,4,5,0,1,0,1,2.4,3.3,3.3,2.2,3.25,3.3,2.1,3.2,3.4,2.44,3.24,3.32,2.3,3.1,3.3,2.4,3.2,3.4,2.43,3.32,3.26,13
29/03/14,Arsenal,Man City,1,1,D,M Dean,10,15,3,4,8,11,6,6,1,4,0,0,3.6,3.5,2.15,3.5,3.6,2.0,3.6,3.3,2.0,3.58,3.64,2.15,3.6,3.2,2.1,3.75,3.4,2.15,3.68,3.74,2.06,13
29/03/14,Crystal Palace,Chelsea,1,0,H,L Mason,14,21,4,2,10,4,2,13,4,1,0,0,10.0,4.75,1.4,7.5,4.6,1.4,7.3,4.4,1.4,9.63,4.47,1.44,10.0,3.75,1.44,9.5,4.5,1.44,9.52,4.79,1.42,13
29/03/14,Man United,Aston Villa,4,1,H,M Atkinson,9,10,6,1,10,16,0,5,2,4,0,0,1.45,4.75,8.0,1.44,4.4,7.0,1.45,4.0,7.0,1.44,4.78,8.56,1.44,4.2,8.0,1.45,4.6,8.5,1.42,5.0,8.55,13
29/03/14,Southampton,Newcastle,4,0,H,A Marriner,23,5,11,2,5,6,7,5,0,1,0,0,1.75,3.8,5.25,1.72,3.4,5.25,1.8,3.5,4.2,1.7,3.93,5.59,1.75,3.25,5.5,1.73,3.8,5.5,1.63,4.13,6.13,13
29/03/14,Stoke,Hull,1,0,H,N Swarbrick,15,5,3,3,9,9,8,1,2,0,0,0,2.15,3.3,3.9,2.1,3.2,3.6,2.0,3.3,3.6,2.23,3.28,3.74,2.2,3.1,3.5,2.2,3.25,3.8,2.37,3.19,3.46,13
29/03/14,Swansea,Norwich,3,0,H,J Moss,16,8,7,4,15,9,7,4,1,2,0,0,1.73,3.9,5.25,1.72,3.5,5.0,1.8,3.5,4.2,1.72,3.89,5.48,1.75,3.25,5.5,1.7,3.9,5.5,1.68,4.01,5.73,13
29/03/14,West Brom,Cardiff,3,3,D,M Oliver,16,11,6,5,12,13,4,1,1,1,0,0,1.83,3.75,4.75,1.8,3.6,4.33,1.8,3.5,4.2,1.79,3.82,4.96,1.85,3.3,4.5,1.8,3.75,5.0,1.98,3.52,4.34,13
30/03/14,Fulham,Everton,1,3,A,A Taylor,23,14,8,7,7,4,5,6,1,2,0,0,5.0,3.75,1.8,4.5,3.7,1.75,3.8,3.45,1.9,5.1,3.73,1.8,5.0,3.1,1.83,5.0,3.75,1.8,4.87,3.97,1.78,13
30/03/14,Liverpool,Tottenham,4,0,H,P Dowd,11,15,5,4,9,9,5,7,0,2,0,0,1.48,4.75,7.5,1.42,4.6,7.0,1.5,4.0,6.1,1.46,5.05,7.35,1.44,4.33,7.0,1.44,5.0,7.5,1.4,5.55,8.16,13
31/03/14,Sunderland,West Ham,1,2,A,H Webb,26,11,7,6,11,14,8,3,2,4,0,0,2.3,3.3,3.5,2.2,3.25,3.3,2.1,3.3,3.3,2.25,3.37,3.59,2.3,3.1,3.3,2.25,3.4,3.5,1.97,3.58,4.3,13
05/04/14,Aston Villa,Fulham,1,2,A,M Oliver,12,16,6,8,10,13,2,7,3,2,0,0,2.05,3.5,4.0,1.95,3.4,3.9,1.9,3.45,3.8,2.0,3.59,4.16,2.0,3.25,4.0,2.0,3.5,4.1,2.25,3.34,3.62,13
05/04/14,Cardiff,Crystal Palace,0,3,A,P Dowd,13,13,4,8,5,13,10,3,2,4,0,0,2.45,3.25,3.25,2.25,3.2,3.25,2.2,3.2,3.2,2.44,3.21,3.35,2.45,3.0,3.1,2.45,3.2,3.3,2.34,3.42,3.33,13
05/04/14,Chelsea,Stoke,3,0,H,L Probert,18,4,8,2,8,18,7,3,0,0,0,0,1.29,6.0,13.0,1.23,5.75,13.0,1.25,5.5,10.3,1.27,5.92,15.1,1.29,5.0,12.0,1.25,6.0,15.0,1.29,5.89,12.85,13
05/04/14,Hull,Swansea,1,0,H,H Webb,8,12,4,2,6,18,7,2,0,2,0,0,2.75,3.3,2.8,2.5,3.1,2.9,2.4,3.15,2.9,2.75,3.22,2.89,2.7,3.1,2.7,2.75,3.12,2.9,3.03,3.17,2.67,13
05/04/14,Man City,Southampton,4,1,H,C Foy,15,5,8,1,9,15,5,9,3,0,0,0,1.33,5.75,10.0,1.3,5.5,8.75,1.27,5.2,10.0,1.35,5.8,9.33,1.33,5.0,9.0,1.33,5.75,10.0,1.36,5.77,8.81,13
05/04/14,Newcastle,Man United,0,4,A,K Friend,14,8,4,4,16,6,4,5,1,0,0,0,4.2,3.7,1.95,4.0,3.5,1.88,3.6,3.3,2.0,4.12,3.7,1.97,4.0,3.25,2.0,4.0,3.6,2.0,3.92,3.67,2.02,13
05/04/14,Norwich,West Brom,0,1,A,M Clattenburg,12,8,4,5,10,11,7,3,1,0,0,0,2.4,3.3,3.25,2.35,3.25,3.0,2.2,3.2,3.2,2.47,3.31,3.19,2.45,3.0,3.1,2.45,3.3,3.2,2.38,3.37,3.27,13
06/04/14,Everton,Arsenal,3,0,H,M Atkinson,14,15,8,5,6,5,3,6,1,2,0,0,2.5,3.4,3.0,2.4,3.25,2.95,2.4,3.3,2.75,2.45,3.53,3.05,2.5,3.1,3.0,2.5,3.4,3.0,2.51,3.45,3.01,13
06/04/14,West Ham,Liverpool,1,2,A,A Taylor,11,17,1,8,10,9,4,4,4,0,0,0,9.0,5.0,1.4,7.75,5.0,1.36,7.3,4.4,1.4,9.37,5.3,1.38,8.0,4.5,1.4,9.0,5.0,1.4,8.13,5.84,1.38,13
07/04/14,Tottenham,Sunderland,5,1,H,L Mason,29,8,11,4,12,8,8,2,0,2,0,0,1.57,4.2,6.5,1.55,3.9,6.0,1.5,4.0,6.1,1.6,4.24,6.25,1.6,3.75,6.0,1.57,4.2,6.5,1.58,4.34,6.29,13
12/04/14,Crystal Palace,Aston Villa,1,0,H,H Webb,14,7,4,4,7,12,2,4,0,2,0,0,2.15,3.3,3.9,2.1,3.25,3.5,2.2,3.1,3.3,2.14,3.28,4.02,2.15,3.2,3.5,2.15,3.2,4.1,2.26,3.15,3.84,13
12/04/14,Fulham,Norwich,1,0,H,M Dean,14,13,3,3,10,12,8,8,1,3,0,0,2.15,3.5,3.6,2.15,3.2,3.4,2.05,3.3,3.5,2.21,3.43,3.62,2.2,3.2,3.4,2.15,3.5,3.6,2.17,3.57,3.58,13
12/04/14,Southampton,Cardiff,0,1,A,J Moss,19,6,7,4,9,7,5,5,0,0,0,0,1.45,4.75,8.0,1.45,4.33,6.5,1.55,3.9,5.6,1.49,4.71,7.38,1.5,4.0,7.0,1.45,4.75,7.5,1.43,4.91,8.5,13
12/04/14,Stoke,Newcastle,1,0,H,M Jones,10,13,3,1,12,11,4,5,1,1,0,0,2.1,3.4,3.9,2.1,3.3,3.4,2.1,3.3,3.3,2.12,3.43,3.9,2.15,3.2,3.5,2.15,3.3,3.9,2.09,3.51,3.94,13
12/04/14,Sunderland,Everton,0,1,A,L Probert,24,20,6,3,17,15,6,6,3,1,0,0,4.75,3.7,1.83,4.6,3.5,1.75,4.2,3.5,1.8,4.72,3.79,1.84,5.0,3.25,1.8,4.6,3.8,1.8,4.34,3.62,1.94,13
12/04/14,West Brom,Tottenham,3,3,D,N Swarbrick,6,20,5,8,11,8,2,2,4,2,0,0,3.1,3.6,2.38,3.0,3.3,2.3,2.9,3.3,2.3,3.15,3.57,2.36,3.1,3.1,2.4,3.2,3.5,2.38,2.98,3.61,2.46,13
13/04/14,Liverpool,Man City,3,2,H,M Clattenburg,10,13,4,5,7,9,7,7,1,3,1,0,2.45,3.7,2.9,2.35,3.3,2.9,2.3,3.2,3.0,2.45,3.72,2.92,2.5,3.1,2.9,2.45,3.7,2.88,2.32,3.68,3.15,13
13/04/14,Swansea,Chelsea,0,1,A,P Dowd,7,26,4,3,8,13,5,12,0,2,1,0,5.0,3.6,1.83,4.6,3.5,1.75,5.2,3.8,1.6,4.72,3.69,1.85,5.0,3.2,1.83,5.0,3.7,1.8,4.93,3.64,1.85,13
15/04/14,Arsenal,West Ham,3,1,H,K Friend,14,12,8,2,14,12,4,3,2,2,0,0,1.4,5.0,9.0,1.4,4.5,7.25,1.4,4.4,7.3,1.42,4.98,8.76,1.44,4.0,8.0,1.44,4.5,9.0,1.34,5.78,9.91,13
16/04/14,Everton,Crystal Palace,2,3,A,A Marriner,17,7,5,4,6,10,13,3,1,2,0,0,1.4,4.75,10.0,1.4,4.5,7.5,1.35,4.8,7.6,1.44,4.69,8.97,1.4,4.2,9.0,1.4,4.75,9.5,1.38,5.3,9.87,13
16/04/14,Man City,Sunderland,2,2,D,M Atkinson,16,11,4,3,14,10,3,6,1,2,0,0,1.17,9.0,17.0,1.14,7.5,17.0,1.15,7.0,15.0,1.17,9.12,18.79,1.14,7.5,17.0,1.17,8.5,19.0,1.13,10.0,20.0,13
19/04/14,Aston Villa,Southampton,0,0,D,L Mason,6,3,1,2,11,11,5,3,0,2,0,0,3.4,3.4,2.1,3.4,3.3,2.1,2.9,3.3,2.3,3.51,3.46,2.24,3.3,3.3,2.2,3.6,3.4,2.2,3.52,3.46,2.24,13
19/04/14,Cardiff,Stoke,1,1,D,H Webb,13,14,4,5,6,12,12,7,2,3,0,0,2.38,3.2,3.0,2.5,3.25,2.75,2.2,3.3,3.1,2.51,3.31,3.13,2.45,3.25,2.9,2.5,3.3,3.1,2.33,3.51,3.24,13
19/04/14,Chelsea,Sunderland,1,2,A,M Dean,31,7,15,3,11,14,10,4,1,2,0,0,1.18,7.0,13.0,1.2,6.5,12.5,1.17,7.0,12.0,1.19,7.73,18.89,1.2,6.0,15.0,1.2,7.0,18.0,1.21,7.27,16.9,13
19/04/14,Newcastle,Swansea,1,2,A,C Foy,14,10,4,2,6,9,2,8,2,0,0,0,2.63,3.3,2.6,2.6,3.25,2.65,2.5,3.3,2.65,2.78,3.42,2.72,2.62,3.4,2.6,2.8,3.4,2.7,2.98,3.56,2.48,13
19/04/14,Tottenham,Fulham,3,1,H,L Probert,14,11,5,4,8,11,4,5,0,1,0,0,1.5,4.2,6.5,1.45,4.33,6.75,1.55,4.1,5.2,1.53,4.56,6.77,1.53,4.2,6.0,1.5330000000000001,4.5,6.5,1.51,4.76,6.75,13
19/04/14,West Ham,Crystal Palace,0,1,A,M Atkinson,13,11,4,3,7,16,3,11,1,1,0,0,2.2,3.2,3.4,2.15,3.2,3.4,2.2,3.0,3.4,2.24,3.37,3.61,2.25,3.2,3.3,2.25,3.25,3.7,2.34,3.32,3.44,13
20/04/14,Everton,Man United,2,0,H,M Clattenburg,17,9,5,2,9,8,6,5,2,2,0,0,2.4,3.4,2.8,2.4,3.2,2.9,2.4,3.3,2.75,2.4,3.48,3.15,2.38,3.4,2.9,2.4,3.4,3.125,2.66,3.52,2.77,13
20/04/14,Hull,Arsenal,0,3,A,J Moss,13,12,4,6,10,7,7,0,1,1,0,0,4.5,3.6,1.8,4.75,3.25,1.8,4.7,3.6,1.7,4.86,3.74,1.83,4.4,3.6,1.8,5.0,3.6,1.8330000000000002,5.16,3.89,1.76,13
20/04/14,Norwich,Liverpool,2,3,A,A Marriner,13,14,5,6,16,10,8,3,3,2,0,0,8.5,5.0,1.33,7.5,5.0,1.36,8.0,5.0,1.33,9.19,5.51,1.37,8.0,5.0,1.36,9.0,5.25,1.364,6.87,5.07,1.48,13
21/04/14,Man City,West Brom,3,1,H,P Dowd,19,10,6,3,9,7,8,2,1,1,0,0,1.2,7.0,11.0,1.2,6.5,12.0,1.17,7.0,12.0,1.2,8.1,16.5,1.2,7.0,12.0,1.2,7.5,17.0,1.23,7.45,13.5,13
26/04/14,Fulham,Hull,2,2,D,L Mason,10,8,3,4,8,7,7,2,1,3,0,0,2.3,3.4,3.4,2.25,3.25,3.1,2.2,3.3,3.1,2.35,3.48,3.25,2.25,3.25,3.25,2.3,3.4,3.4,2.45,3.42,3.14,13
26/04/14,Man United,Norwich,4,0,H,L Probert,25,9,11,2,13,9,5,3,1,1,0,0,1.36,5.25,9.5,1.34,5.0,8.0,1.4,4.4,7.3,1.38,5.35,9.08,1.36,4.8,8.5,1.36,5.0,9.5,1.3,6.72,9.53,13
26/04/14,Southampton,Everton,2,0,H,M Oliver,14,9,4,2,13,12,4,7,0,2,0,0,2.8,3.5,2.6,2.75,3.4,2.4,2.9,3.3,2.3,2.74,3.59,2.65,2.88,3.4,2.4,2.9,3.4,2.5,2.88,3.52,2.57,13
26/04/14,Stoke,Tottenham,0,1,A,A Marriner,17,16,3,4,11,6,4,3,1,2,1,0,3.2,3.4,2.38,2.9,3.4,2.3,3.1,3.3,2.2,3.33,3.39,2.35,3.2,3.2,2.3,3.2,3.4,2.4,3.59,3.53,2.18,13
26/04/14,Swansea,Aston Villa,4,1,H,M Clattenburg,11,11,8,3,9,12,9,6,1,3,0,0,1.7,3.75,6.0,1.6,3.75,5.5,1.7,3.6,4.7,1.69,3.86,5.93,1.67,3.6,5.5,1.67,3.75,6.25,1.72,3.94,5.43,13
26/04/14,West Brom,West Ham,1,0,H,M Dean,19,9,6,3,14,8,7,6,0,1,0,0,1.91,3.75,4.33,1.9,3.4,4.0,1.9,3.45,3.8,1.88,3.74,4.55,1.91,3.5,4.0,1.92,3.6,4.2,1.88,3.78,4.54,13
27/04/14,Crystal Palace,Man City,0,2,A,H Webb,3,16,2,6,9,10,4,8,3,1,0,0,7.5,5.0,1.44,7.0,4.25,1.44,7.3,4.4,1.4,7.81,4.99,1.45,8.0,4.0,1.44,8.0,4.6,1.45,8.69,5.38,1.39,13
27/04/14,Liverpool,Chelsea,0,2,A,M Atkinson,26,11,8,4,9,7,14,3,0,4,0,0,1.67,4.2,5.25,1.62,4.1,4.75,1.65,3.6,5.1,1.69,4.15,5.28,1.7,3.6,5.0,1.67,4.0,5.5,1.68,4.18,5.37,13
27/04/14,Sunderland,Cardiff,4,0,H,P Dowd,21,6,7,1,10,11,11,5,5,3,0,1,1.91,3.75,4.33,1.91,3.4,4.0,1.9,3.45,3.8,1.9,3.74,4.4,1.91,3.3,4.2,1.91,3.6,4.5,1.77,3.88,5.09,13
28/04/14,Arsenal,Newcastle,3,0,H,N Swarbrick,20,8,8,3,9,8,14,0,3,2,0,0,1.29,6.0,12.0,1.28,5.5,9.25,1.3,5.0,9.0,1.26,6.45,13.58,1.3,5.0,11.0,1.29,5.5,11.5,1.24,7.08,13.6,13
03/05/14,Aston Villa,Hull,3,1,H,M Dean,15,7,9,2,14,9,8,5,0,0,0,0,2.5,3.3,3.1,2.45,3.1,2.95,2.2,3.2,3.2,2.49,3.27,3.2,2.5,3.0,3.0,2.55,3.2,3.125,2.6,3.02,3.28,13
03/05/14,Everton,Man City,2,3,A,L Probert,9,18,4,6,3,9,4,3,0,3,0,0,5.0,4.0,1.75,4.5,3.8,1.7,4.25,3.9,1.7,4.95,4.04,1.75,5.0,3.4,1.75,4.8,4.0,1.75,4.94,4.33,1.7,13
03/05/14,Man United,Sunderland,0,1,A,H Webb,17,8,2,1,11,12,8,0,2,1,0,0,1.36,5.75,8.5,1.34,5.0,8.0,1.4,4.4,7.3,1.38,5.61,8.6,1.4,4.5,8.0,1.4,5.2,8.5,1.43,5.32,7.56,13
03/05/14,Newcastle,Cardiff,3,0,H,M Atkinson,22,16,6,3,9,6,10,6,1,0,0,0,2.05,3.6,3.8,1.91,3.6,3.7,2.0,3.5,3.4,2.09,3.62,3.75,2.05,3.3,3.6,2.1,3.6,3.6,1.9,3.95,4.14,13
03/05/14,Stoke,Fulham,4,1,H,C Foy,23,10,8,2,9,13,3,5,0,2,0,0,2.3,3.6,3.25,2.3,3.3,3.0,2.2,3.5,2.95,2.37,3.59,3.13,2.38,3.1,3.1,2.375,3.4,3.2,2.23,3.67,3.35,13
03/05/14,Swansea,Southampton,0,1,A,A Taylor,12,18,3,4,11,5,3,5,1,1,0,0,2.5,3.4,3.0,2.3,3.4,2.9,2.3,3.2,3.0,2.46,3.48,3.06,2.5,3.0,3.0,2.55,3.4,3.0,2.37,3.45,3.25,13
03/05/14,West Ham,Tottenham,2,0,H,P Dowd,20,12,8,3,10,16,10,6,0,4,0,1,4.33,3.75,1.91,4.0,3.6,1.85,3.8,3.45,1.9,4.25,3.76,1.93,4.2,3.3,1.91,4.1,3.7,1.952,3.82,3.81,2.02,13
04/05/14,Arsenal,West Brom,1,0,H,M Jones,15,11,4,1,9,6,9,10,2,2,0,0,1.29,6.0,13.0,1.28,5.5,9.25,1.3,5.0,9.0,1.28,6.29,12.54,1.29,5.0,12.0,1.286,6.0,13.0,1.39,5.28,8.79,13
04/05/14,Chelsea,Norwich,0,0,D,N Swarbrick,23,6,4,3,9,17,5,2,1,3,0,0,1.2,7.5,17.0,1.2,6.5,11.5,1.2,5.8,13.0,1.21,7.12,18.25,1.22,5.5,15.0,1.2,7.5,18.0,1.21,7.87,15.14,13
05/05/14,Crystal Palace,Liverpool,3,3,D,M Clattenburg,10,26,6,9,7,12,7,7,2,3,0,0,9.0,5.0,1.4,7.5,5.0,1.36,7.5,4.6,1.37,8.91,5.06,1.41,8.0,4.5,1.4,9.0,5.0,1.4,8.3,5.44,1.4,13
06/05/14,Man United,Hull,3,1,H,C Pawson,18,2,7,2,13,9,8,0,1,1,0,0,1.36,5.5,9.0,1.33,4.75,9.0,1.35,4.8,7.6,1.38,5.42,8.82,1.36,4.8,9.0,1.4,5.2,8.5,1.46,4.76,7.52,13
07/05/14,Man City,Aston Villa,4,0,H,M Oliver,18,5,9,0,8,9,7,2,1,2,0,0,1.14,9.5,21.0,1.11,9.25,16.5,1.12,8.0,16.0,1.13,11.03,22.39,1.14,7.5,19.0,1.17,8.5,20.0,1.17,9.5,17.25,13
07/05/14,Sunderland,West Brom,2,0,H,L Mason,10,13,4,3,14,12,5,0,0,0,0,0,2.1,3.2,4.2,2.1,2.9,4.0,1.9,3.1,4.2,2.14,3.17,4.22,1.95,3.0,4.5,2.05,3.2,4.4,2.08,3.16,4.48,13
11/05/14,Cardiff,Chelsea,1,2,A,M Oliver,10,28,4,7,7,9,3,8,1,2,0,0,8.0,4.75,1.44,7.75,4.75,1.36,6.6,4.0,1.47,8.38,5.02,1.43,8.0,4.0,1.44,8.0,4.8,1.44,8.4,5.47,1.38,13
11/05/14,Fulham,Crystal Palace,2,2,D,K Friend,15,15,5,6,11,15,6,4,3,1,0,0,2.63,3.5,2.8,2.6,3.2,2.7,2.75,3.3,2.4,2.53,3.5,2.95,2.62,3.1,2.8,2.5,3.5,2.9,2.59,3.78,2.72,13
11/05/14,Hull,Everton,0,2,A,H Webb,12,11,3,4,8,8,6,4,0,1,0,0,4.0,3.6,2.0,3.6,3.4,2.0,3.3,3.3,2.1,4.06,3.62,2.01,3.8,3.2,2.05,3.9,3.6,2.05,3.71,3.54,2.15,13
11/05/14,Liverpool,Newcastle,2,1,H,P Dowd,13,8,5,2,8,16,6,2,1,3,0,2,1.22,7.5,13.0,1.2,6.5,12.5,1.2,6.0,12.5,1.21,8.03,13.96,1.22,6.0,12.0,1.2,7.5,13.0,1.18,9.34,15.84,13
11/05/14,Man City,West Ham,2,0,H,M Atkinson,28,3,7,0,7,9,12,1,2,2,0,0,1.17,9.0,17.0,1.14,8.0,14.5,1.12,8.0,16.0,1.17,8.8,18.25,1.17,7.0,15.0,1.17,9.0,18.0,1.18,9.4,15.02,13
11/05/14,Norwich,Arsenal,0,2,A,L Mason,11,14,5,8,6,5,4,4,1,0,0,0,4.5,3.8,1.85,4.0,3.5,1.87,4.0,3.6,1.8,4.62,3.81,1.85,4.33,3.4,1.85,4.4,3.8,1.87,4.97,4.29,1.7,13
11/05/14,Southampton,Man United,1,1,D,M Dean,15,8,6,2,16,5,6,2,3,2,0,0,2.63,3.5,2.8,2.6,3.3,2.6,2.6,3.2,2.6,2.6,3.65,2.76,2.62,3.1,2.8,2.55,3.5,2.88,2.77,3.92,2.47,13
11/05/14,Sunderland,Swansea,1,3,A,C Foy,20,8,4,4,14,15,6,3,2,3,0,0,2.3,3.4,3.4,2.2,3.4,3.1,2.0,3.3,3.6,2.4,3.4,3.23,2.3,3.2,3.2,2.38,3.4,3.25,2.19,3.6,3.5,13
11/05/14,Tottenham,Aston Villa,3,0,H,J Moss,12,4,6,1,11,11,5,1,1,0,0,0,1.5,4.5,7.5,1.45,4.5,6.25,1.45,4.0,7.0,1.47,4.64,7.97,1.5,3.8,7.5,1.5,4.5,7.5,1.47,4.75,7.64,13
11/05/14,West Brom,Stoke,1,2,A,L Probert,17,15,4,4,4,7,11,6,0,0,0,0,2.1,3.6,3.75,2.0,3.4,3.6,2.1,3.3,3.3,2.06,3.66,3.82,2.1,3.25,3.6,2.05,3.6,3.9,2.18,3.69,3.44,13
