h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda.att,ppda.def,ppda_allowed.att,ppda_allowed.def,team_id,team_name,league_name,year
a,0.909774,0.423368,0.909774,0.423368,4,3,1,0,1.8321999999999998,w,2014-08-16,1,0,0,3,0.48640599999999995,323,23,132,32,71,Aston Villa,EPL,2014
h,0.507525,0.699295,0.507525,0.699295,4,7,0,0,1.1057,d,2014-08-23,0,1,0,1,-0.19177,326,21,180,21,71,Aston Villa,EPL,2014
h,0.639316,0.28888,0.639316,0.28888,6,7,2,1,1.6075,w,2014-08-31,1,0,0,3,0.35043599999999997,366,13,278,24,71,Aston Villa,EPL,2014
a,0.701676,0.728097,0.701676,0.728097,1,5,1,0,1.3252,w,2014-09-13,1,0,0,3,-0.026421000000000028,486,9,91,14,71,Aston Villa,EPL,2014
h,0.649013,1.36224,0.649013,1.36224,0,7,0,3,0.6912,l,2014-09-20,0,0,1,0,-0.7132269999999999,531,12,170,22,71,Aston Villa,EPL,2014
a,0.228896,3.14218,0.228896,3.14218,2,6,0,3,0.0219,l,2014-09-27,0,0,1,0,-2.913284,395,8,273,15,71,Aston Villa,EPL,2014
h,0.690283,2.30634,0.690283,2.30634,1,12,0,2,0.39339999999999997,l,2014-10-04,0,0,1,0,-1.616057,490,19,202,26,71,Aston Villa,EPL,2014
a,0.37205,1.67016,0.37205,1.67016,6,7,0,3,0.34140000000000004,l,2014-10-18,0,0,1,0,-1.29811,414,24,193,12,71,Aston Villa,EPL,2014
a,1.18709,0.81667,1.18709,0.81667,6,3,0,2,1.6813,l,2014-10-27,0,0,1,0,0.37041999999999997,123,22,340,25,71,Aston Villa,EPL,2014
h,0.872267,2.54173,0.872267,2.54173,3,11,1,2,0.3639,l,2014-11-02,0,0,1,0,-1.669463,273,19,145,18,71,Aston Villa,EPL,2014
a,0.560875,1.47873,0.560875,1.47873,2,15,0,0,0.6379,d,2014-11-08,0,1,0,1,-0.9178550000000001,241,17,158,21,71,Aston Villa,EPL,2014
h,1.13228,0.863156,1.13228,0.863156,3,14,1,1,1.6318000000000001,d,2014-11-24,0,1,0,1,0.2691239999999999,292,14,124,20,71,Aston Villa,EPL,2014
a,1.0873,2.3058,1.0873,1.54463,11,7,1,1,0.5442,d,2014-11-29,0,1,0,1,-0.45733,254,11,263,25,71,Aston Villa,EPL,2014
a,0.192439,0.801741,0.192439,0.801741,2,6,1,0,0.6592,w,2014-12-02,1,0,0,3,-0.609302,119,18,223,37,71,Aston Villa,EPL,2014
h,1.97697,1.0083,1.97697,1.0083,7,6,2,1,2.0575,w,2014-12-07,1,0,0,3,0.9686699999999999,135,21,327,35,71,Aston Villa,EPL,2014
a,0.266303,1.4373,0.266303,1.4373,4,3,0,1,0.3204,l,2014-12-13,0,0,1,0,-1.170997,202,13,280,34,71,Aston Villa,EPL,2014
h,0.575806,1.06851,0.575806,1.06851,3,7,1,1,0.8913,d,2014-12-20,0,1,0,1,-0.49270400000000003,301,13,202,19,71,Aston Villa,EPL,2014
a,1.41578,0.601468,1.41578,0.601468,10,6,0,1,2.0369,l,2014-12-26,0,0,1,0,0.814312,278,19,376,28,71,Aston Villa,EPL,2014
h,0.650993,0.845626,0.650993,0.845626,7,6,0,0,1.1384999999999998,d,2014-12-28,0,1,0,1,-0.19463299999999994,270,15,262,20,71,Aston Villa,EPL,2014
h,1.38709,0.575995,1.38709,0.575995,7,4,0,0,2.0644,d,2015-01-01,0,1,0,1,0.8110949999999999,134,27,373,24,71,Aston Villa,EPL,2014
a,0.606149,2.36522,0.606149,2.36522,8,5,0,1,0.2633,l,2015-01-10,0,0,1,0,-1.7590709999999998,120,19,304,44,71,Aston Villa,EPL,2014
h,0.845309,1.54424,0.845309,1.54424,14,7,0,2,0.7783,l,2015-01-17,0,0,1,0,-0.6989310000000001,275,25,209,28,71,Aston Villa,EPL,2014
a,0.714521,2.35805,0.714521,1.59688,6,5,0,5,0.3085,l,2015-02-01,0,0,1,0,-0.8823590000000001,272,20,347,18,71,Aston Villa,EPL,2014
h,0.707847,1.11662,0.707847,1.11662,5,7,1,2,0.9545000000000001,l,2015-02-07,0,0,1,0,-0.40877299999999994,304,17,322,16,71,Aston Villa,EPL,2014
a,0.423817,0.985975,0.423817,0.985975,2,5,0,2,0.7621,l,2015-02-10,0,0,1,0,-0.562158,131,18,252,25,71,Aston Villa,EPL,2014
h,0.234004,1.11955,0.234004,0.358377,4,3,1,2,0.3713,l,2015-02-21,0,0,1,0,-0.12437300000000001,188,16,179,18,71,Aston Villa,EPL,2014
a,0.773437,0.93198,0.773437,0.93198,6,0,0,1,1.1585,l,2015-02-28,0,0,1,0,-0.158543,162,22,176,13,71,Aston Villa,EPL,2014
h,1.9201,0.905628,1.15893,0.905628,6,5,2,1,2.19,w,2015-03-03,1,0,0,3,0.253302,174,21,269,14,71,Aston Villa,EPL,2014
a,1.50195,0.472898,1.50195,0.472898,3,9,4,0,2.2547,w,2015-03-14,1,0,0,3,1.0290519999999999,196,19,275,34,71,Aston Villa,EPL,2014
h,0.762371,1.90437,0.762371,1.90437,7,5,0,1,0.52,l,2015-03-21,0,0,1,0,-1.1419989999999998,336,28,171,22,71,Aston Villa,EPL,2014
a,0.311787,1.9836,0.311787,1.9836,3,11,1,3,0.244,l,2015-04-04,0,0,1,0,-1.671813,351,14,117,33,71,Aston Villa,EPL,2014
h,1.86698,1.43061,1.86698,1.43061,5,3,3,3,1.6745,d,2015-04-07,0,1,0,1,0.43637000000000015,117,18,195,22,71,Aston Villa,EPL,2014
a,0.860976,0.621738,0.860976,0.621738,4,4,1,0,1.5858,w,2015-04-11,1,0,0,3,0.23923799999999995,261,38,152,27,71,Aston Villa,EPL,2014
a,0.901376,1.1892,0.901376,1.1892,2,7,2,3,1.0799,l,2015-04-25,0,0,1,0,-0.2878240000000001,192,16,291,18,71,Aston Villa,EPL,2014
h,1.56179,1.4049,1.56179,0.643736,3,5,3,2,1.4733,w,2015-05-02,1,0,0,3,0.918054,228,28,207,11,71,Aston Villa,EPL,2014
h,1.26585,0.149381,1.26585,0.149381,9,2,1,0,2.4616,w,2015-05-09,1,0,0,3,1.116469,180,14,218,18,71,Aston Villa,EPL,2014
a,1.18593,3.59558,1.18593,3.59558,3,6,1,6,0.20450000000000002,l,2015-05-16,0,0,1,0,-2.40965,151,8,295,28,71,Aston Villa,EPL,2014
h,0.654751,0.66113,0.654751,0.66113,5,6,0,1,1.2610999999999999,l,2015-05-24,0,0,1,0,-0.0063790000000000235,162,15,275,14,71,Aston Villa,EPL,2014
a,0.613273,1.2783,0.613273,1.2783,15,1,2,2,0.7617,d,2014-08-16,0,1,0,1,-0.665027,187,16,362,25,72,Everton,EPL,2014
h,1.33429,1.43355,1.33429,1.43355,3,8,2,2,1.2790000000000001,d,2014-08-23,0,1,0,1,-0.09926000000000013,270,17,257,33,72,Everton,EPL,2014
h,1.4491,2.02665,1.4491,2.02665,11,7,3,6,0.9794,l,2014-08-30,0,0,1,0,-0.57755,167,27,307,29,72,Everton,EPL,2014
a,0.807492,0.602059,0.807492,0.602059,4,6,2,0,1.543,w,2014-09-13,1,0,0,3,0.20543299999999998,249,13,319,34,72,Everton,EPL,2014
h,2.56122,1.62886,1.80005,0.867691,14,4,2,3,2.067,l,2014-09-21,0,0,1,0,0.9323589999999999,99,19,459,20,72,Everton,EPL,2014
a,0.475885,1.5286,0.475885,1.5286,3,8,1,1,0.5026999999999999,d,2014-09-27,0,1,0,1,-1.052715,217,20,300,25,72,Everton,EPL,2014
a,2.13558,1.6239,1.37441,1.6239,7,4,1,2,1.7560999999999998,l,2014-10-05,0,0,1,0,-0.24949,269,20,268,36,72,Everton,EPL,2014
h,1.67016,0.37205,1.67016,0.37205,7,6,3,0,2.4744,w,2014-10-18,1,0,0,3,1.29811,193,12,414,24,72,Everton,EPL,2014
a,1.32187,1.55564,1.32187,1.55564,2,6,3,1,1.141,w,2014-10-26,1,0,0,3,-0.2337699999999998,185,13,412,31,72,Everton,EPL,2014
h,1.14779,0.694419,1.14779,0.694419,16,4,0,0,1.7590000000000001,d,2014-11-01,0,1,0,1,0.4533710000000001,157,32,290,22,72,Everton,EPL,2014
a,1.31898,0.50832599999999994,0.557814,0.50832599999999994,7,4,1,1,2.1679999999999997,d,2014-11-09,0,1,0,1,0.04948800000000009,208,25,264,23,72,Everton,EPL,2014
h,1.82651,1.11958,1.82651,1.11958,9,4,2,1,1.9317000000000002,w,2014-11-22,1,0,0,3,0.7069300000000001,148,28,291,21,72,Everton,EPL,2014
a,0.934335,1.13109,0.934335,1.13109,4,1,1,2,1.1608,l,2014-11-30,0,0,1,0,-0.1967549999999999,214,16,366,30,72,Everton,EPL,2014
h,1.27965,0.29547,1.27965,0.29547,7,1,1,1,2.2666999999999997,d,2014-12-03,0,1,0,1,0.9841799999999999,192,17,317,36,72,Everton,EPL,2014
a,0.385845,2.2487,0.385845,1.48753,5,17,0,1,0.1949,l,2014-12-06,0,0,1,0,-1.101685,217,23,260,26,72,Everton,EPL,2014
h,0.747708,0.972265,0.747708,0.972265,5,4,3,1,1.1068,w,2014-12-15,1,0,0,3,-0.224557,232,29,286,28,72,Everton,EPL,2014
a,0.597999,2.21266,0.597999,2.21266,2,4,0,3,0.3002,l,2014-12-20,0,0,1,0,-1.6146610000000001,195,12,236,29,72,Everton,EPL,2014
h,1.00929,1.39552,1.00929,0.634351,4,2,0,1,0.9777,l,2014-12-26,0,0,1,0,0.374939,149,27,281,19,72,Everton,EPL,2014
a,1.07321,1.71345,1.07321,1.71345,5,10,2,3,0.8723,l,2014-12-28,0,0,1,0,-0.6402399999999999,262,14,229,32,72,Everton,EPL,2014
a,0.957698,1.95682,0.957698,1.95682,7,10,0,2,0.6689,l,2015-01-01,0,0,1,0,-0.999122,142,22,223,29,72,Everton,EPL,2014
h,0.95041,1.50724,0.95041,1.50724,1,22,1,1,0.8880999999999999,d,2015-01-10,0,1,0,1,-0.5568299999999999,252,22,180,22,72,Everton,EPL,2014
h,1.4927,0.196316,0.73153,0.196316,10,3,0,0,2.5705,d,2015-01-19,0,1,0,1,0.5352140000000001,165,22,306,16,72,Everton,EPL,2014
a,1.35977,1.21034,1.35977,1.21034,1,6,1,0,1.4587999999999999,w,2015-01-31,1,0,0,3,0.14942999999999995,209,25,214,28,72,Everton,EPL,2014
h,0.227711,1.03601,0.227711,1.03601,4,6,0,0,0.5751,d,2015-02-07,0,1,0,1,-0.8082990000000001,344,26,306,18,72,Everton,EPL,2014
a,0.706994,0.89846,0.706994,0.89846,2,13,0,1,1.1806999999999999,l,2015-02-11,0,0,1,0,-0.19146600000000003,229,21,234,14,72,Everton,EPL,2014
h,2.05032,1.99519,2.05032,1.99519,13,5,2,2,1.4097,d,2015-02-22,0,1,0,1,0.05513000000000012,199,18,317,24,72,Everton,EPL,2014
a,0.367813,1.39298,0.367813,1.39298,2,7,0,2,0.49,l,2015-03-01,0,0,1,0,-1.0251670000000002,171,29,260,25,72,Everton,EPL,2014
a,0.418315,1.03921,0.418315,1.03921,5,3,0,2,0.6803,l,2015-03-04,0,0,1,0,-0.620895,179,20,251,19,72,Everton,EPL,2014
h,2.25807,0.809194,1.49698,0.809194,9,4,3,0,2.4509,w,2015-03-15,1,0,0,3,0.687786,230,31,284,18,72,Everton,EPL,2014
a,0.839996,1.39318,0.839996,1.39318,9,18,2,1,0.8868,w,2015-03-22,1,0,0,3,-0.5531840000000001,151,27,156,31,72,Everton,EPL,2014
h,1.02048,0.533646,1.02048,0.533646,3,6,1,0,1.8835000000000002,w,2015-04-04,1,0,0,3,0.4868340000000001,213,25,173,39,72,Everton,EPL,2014
a,0.842056,1.09678,0.842056,0.335615,9,4,1,1,1.0187,d,2015-04-11,0,1,0,1,0.506441,265,21,236,24,72,Everton,EPL,2014
h,2.36114,1.06159,1.59997,1.06159,14,5,1,0,2.3091,w,2015-04-18,1,0,0,3,0.5383799999999999,111,18,296,21,72,Everton,EPL,2014
h,1.07922,0.750462,1.07922,0.750462,2,8,3,0,1.6700000000000002,w,2015-04-26,1,0,0,3,0.3287580000000001,263,16,163,29,72,Everton,EPL,2014
a,1.4049,1.56179,0.643736,1.56179,5,3,2,3,1.2105,l,2015-05-02,0,0,1,0,-0.918054,207,11,228,28,72,Everton,EPL,2014
h,1.14341,1.19799,1.14341,1.19799,18,2,0,2,1.2466,l,2015-05-09,0,0,1,0,-0.05458000000000007,80,17,327,21,72,Everton,EPL,2014
a,2.07078,0.813296,2.07078,0.813296,6,12,2,1,2.3333,w,2015-05-16,1,0,0,3,1.257484,170,22,247,14,72,Everton,EPL,2014
h,0.646215,1.39049,0.646215,1.39049,9,7,0,1,0.7365999999999999,l,2015-05-24,0,0,1,0,-0.744275,324,30,231,24,72,Everton,EPL,2014
a,1.55248,1.33192,1.55248,1.33192,9,6,1,2,1.5269,l,2014-08-17,0,0,1,0,0.2205600000000001,401,36,238,21,74,Southampton,EPL,2014
h,0.665853,0.665791,0.665853,0.665791,5,2,0,0,1.2772000000000001,d,2014-08-23,0,1,0,1,6.20000000000065e-5,201,27,285,23,74,Southampton,EPL,2014
a,1.57513,0.635223,1.57513,0.635223,11,0,3,1,2.1543,w,2014-08-30,1,0,0,3,0.9399069999999999,184,26,332,12,74,Southampton,EPL,2014
h,2.11739,1.15026,2.11739,1.15026,4,1,4,0,2.1463,w,2014-09-13,1,0,0,3,0.9671299999999998,354,30,370,18,74,Southampton,EPL,2014
a,0.750244,0.520262,0.750244,0.520262,7,2,1,0,1.4978,w,2014-09-20,1,0,0,3,0.22998200000000002,266,34,299,17,74,Southampton,EPL,2014
h,2.34463,0.456323,2.34463,0.456323,8,3,2,1,2.6530000000000005,w,2014-09-27,1,0,0,3,1.888307,210,22,262,18,74,Southampton,EPL,2014
a,1.14587,0.898735,1.14587,0.898735,6,3,0,1,1.5762,l,2014-10-05,0,0,1,0,0.247135,177,26,249,21,74,Southampton,EPL,2014
h,3.71097,0.92175,3.71097,0.92175,16,3,8,0,2.8157,w,2014-10-18,1,0,0,3,2.7892200000000003,259,25,272,11,74,Southampton,EPL,2014
h,1.3758,0.867568,1.3758,0.867568,8,0,1,0,1.7481999999999998,w,2014-10-25,1,0,0,3,0.5082319999999999,187,23,341,16,74,Southampton,EPL,2014
a,1.90484,0.256678,1.90484,0.256678,5,10,1,0,2.6974,w,2014-11-01,1,0,0,3,1.6481620000000001,239,29,333,13,74,Southampton,EPL,2014
h,1.00528,0.540434,1.00528,0.540434,9,1,2,0,1.7601,w,2014-11-08,1,0,0,3,0.464846,170,23,355,17,74,Southampton,EPL,2014
a,0.863156,1.13228,0.863156,1.13228,14,3,1,1,1.0588,d,2014-11-24,0,1,0,1,-0.2691239999999999,124,20,292,14,74,Southampton,EPL,2014
h,0.804381,2.13214,0.804381,2.13214,3,8,0,3,0.4357,l,2014-11-30,0,0,1,0,-1.3277590000000001,222,24,282,28,74,Southampton,EPL,2014
a,0.570955,2.37332,0.570955,2.37332,3,13,0,1,0.2734,l,2014-12-03,0,0,1,0,-1.802365,274,23,198,24,74,Southampton,EPL,2014
h,1.8287,0.799261,1.8287,0.799261,9,2,1,2,2.1603,l,2014-12-08,0,0,1,0,1.029439,255,38,290,16,74,Southampton,EPL,2014
a,1.713,0.396158,0.951835,0.396158,7,2,0,1,2.4957000000000003,l,2014-12-13,0,0,1,0,0.555677,139,19,249,31,74,Southampton,EPL,2014
h,2.21266,0.597999,2.21266,0.597999,4,2,3,0,2.5607,w,2014-12-20,1,0,0,3,1.6146610000000001,236,29,195,12,74,Southampton,EPL,2014
a,1.30288,0.379447,1.30288,0.379447,3,4,3,1,2.1896,w,2014-12-26,1,0,0,3,0.9234330000000001,147,12,277,24,74,Southampton,EPL,2014
h,0.528455,0.521788,0.528455,0.521788,1,21,1,1,1.3173000000000001,d,2014-12-28,0,1,0,1,0.0066669999999999785,287,24,230,22,74,Southampton,EPL,2014
h,2.41442,0.849285,2.41442,0.849285,5,4,2,0,2.4638,w,2015-01-01,1,0,0,3,1.5651349999999997,312,30,238,18,74,Southampton,EPL,2014
a,1.15706,1.19228,1.15706,1.19228,5,4,1,0,1.2969,w,2015-01-11,1,0,0,3,-0.03522000000000003,280,14,192,20,74,Southampton,EPL,2014
a,0.432026,0.856732,0.432026,0.856732,2,4,2,1,0.8813,w,2015-01-17,1,0,0,3,-0.42470600000000003,307,24,199,26,74,Southampton,EPL,2014
h,1.62682,0.262557,1.62682,0.262557,11,1,0,1,2.4931,l,2015-02-01,0,0,1,0,1.364263,255,23,351,10,74,Southampton,EPL,2014
a,0.963892,1.03037,0.963892,1.03037,10,5,1,0,1.2779,w,2015-02-07,1,0,0,3,-0.06647800000000004,174,27,212,22,74,Southampton,EPL,2014
h,1.68446,0.125464,1.68446,0.125464,14,0,0,0,2.6035999999999997,d,2015-02-11,0,1,0,1,1.558996,119,17,258,16,74,Southampton,EPL,2014
h,0.869183,0.695778,0.869183,0.695778,7,5,0,2,1.4551,l,2015-02-22,0,0,1,0,0.17340500000000003,207,26,313,21,74,Southampton,EPL,2014
a,0.579867,1.08916,0.579867,1.08916,6,4,0,1,0.8293,l,2015-02-28,0,0,1,0,-0.5092929999999999,131,27,276,17,74,Southampton,EPL,2014
h,2.22869,0.392674,2.22869,0.392674,7,4,1,0,2.6820999999999997,w,2015-03-03,1,0,0,3,1.8360159999999999,118,26,229,24,74,Southampton,EPL,2014
a,1.82802,3.19317,1.06685,3.19317,11,18,1,1,0.5471,d,2015-03-15,0,1,0,1,-2.1263199999999998,287,33,204,23,74,Southampton,EPL,2014
h,1.92097,1.05022,1.92097,1.05022,9,10,2,0,2.0145,w,2015-03-21,1,0,0,3,0.8707500000000001,187,15,326,19,74,Southampton,EPL,2014
a,0.533646,1.02048,0.533646,1.02048,6,3,0,1,0.7981,l,2015-04-04,0,0,1,0,-0.4868340000000001,173,39,213,25,74,Southampton,EPL,2014
h,2.37369,0.737337,1.61253,0.737337,9,3,2,0,2.5545999999999998,w,2015-04-11,1,0,0,3,0.875193,266,25,353,22,74,Southampton,EPL,2014
a,1.36108,2.26451,1.36108,2.26451,10,2,1,2,0.6809000000000001,l,2015-04-18,0,0,1,0,-0.90343,224,28,234,26,74,Southampton,EPL,2014
h,1.39327,0.531276,1.39327,0.531276,5,5,2,2,2.0993,d,2015-04-25,0,1,0,1,0.861994,333,18,178,17,74,Southampton,EPL,2014
a,0.906357,1.97694,0.906357,0.454598,2,2,1,2,0.5004,l,2015-05-02,0,0,1,0,0.45175899999999997,202,20,265,24,74,Southampton,EPL,2014
a,0.348109,1.64129,0.348109,1.64129,8,5,0,2,0.307,l,2015-05-09,0,0,1,0,-1.293181,88,24,306,22,74,Southampton,EPL,2014
h,3.59558,1.18593,3.59558,1.18593,6,3,6,1,2.7043999999999997,w,2015-05-16,1,0,0,3,2.40965,295,28,151,8,74,Southampton,EPL,2014
a,0.775853,2.44073,0.775853,2.44073,5,15,0,2,0.28259999999999996,l,2015-05-24,0,0,1,0,-1.6648769999999997,205,20,201,27,74,Southampton,EPL,2014
h,1.2783,0.613273,1.2783,0.613273,1,15,2,2,1.9461000000000002,d,2014-08-16,0,1,0,1,0.665027,362,25,187,16,75,Leicester,EPL,2014
a,0.550894,2.02939,0.550894,2.02939,1,12,0,2,0.3517,l,2014-08-23,0,0,1,0,-1.4784959999999998,293,32,134,19,75,Leicester,EPL,2014
h,0.809743,2.29649,0.809743,2.29649,4,13,1,1,0.4139,d,2014-08-31,0,1,0,1,-1.4867469999999998,341,31,150,20,75,Leicester,EPL,2014
a,0.598313,1.64782,0.598313,1.64782,6,8,1,0,0.5635,w,2014-09-13,1,0,0,3,-1.0495070000000002,232,19,156,23,75,Leicester,EPL,2014
h,2.5422,1.71191,1.01986,1.71191,6,7,5,3,1.9712999999999998,w,2014-09-21,1,0,0,3,-0.69205,285,23,174,26,75,Leicester,EPL,2014
a,0.453547,2.1144,0.453547,2.1144,5,1,0,2,0.17930000000000001,l,2014-09-27,0,0,1,0,-1.660853,119,16,260,29,75,Leicester,EPL,2014
h,1.57773,0.957718,1.57773,0.957718,1,9,2,2,1.8725999999999998,d,2014-10-04,0,1,0,1,0.6200120000000001,153,20,195,29,75,Leicester,EPL,2014
a,0.650379,2.1929,0.650379,2.1929,5,5,0,1,0.3494,l,2014-10-18,0,0,1,0,-1.5425209999999998,230,23,175,29,75,Leicester,EPL,2014
a,0.773436,1.05601,0.773436,1.05601,3,4,0,2,1.0348,l,2014-10-25,0,0,1,0,-0.2825739999999999,348,24,321,20,75,Leicester,EPL,2014
h,1.41001,0.562442,1.41001,0.562442,8,5,0,1,2.1102999999999996,l,2014-11-01,0,0,1,0,0.847568,193,23,209,29,75,Leicester,EPL,2014
a,0.540434,1.00528,0.540434,1.00528,1,9,0,2,0.8903999999999999,l,2014-11-08,0,0,1,0,-0.464846,355,17,170,23,75,Leicester,EPL,2014
h,0.685893,0.889971,0.685893,0.889971,9,6,0,0,1.1185,d,2014-11-22,0,1,0,1,-0.20407799999999998,198,23,99,18,75,Leicester,EPL,2014
a,2.10013,2.98194,2.10013,2.98194,8,7,2,3,0.8225,l,2014-11-29,0,0,1,0,-0.8818099999999998,175,29,105,13,75,Leicester,EPL,2014
h,1.23928,1.3012,1.23928,1.3012,6,5,1,3,1.2539,l,2014-12-02,0,0,1,0,-0.061919999999999975,272,24,172,19,75,Leicester,EPL,2014
a,1.0083,1.97697,1.0083,1.97697,6,7,1,2,0.6997,l,2014-12-07,0,0,1,0,-0.9686699999999999,327,35,135,21,75,Leicester,EPL,2014
h,0.360608,1.13411,0.360608,1.13411,4,8,0,1,0.5943,l,2014-12-13,0,0,1,0,-0.7735019999999999,310,32,166,20,75,Leicester,EPL,2014
a,0.659983,1.45134,0.659983,1.45134,11,9,0,2,0.6574,l,2014-12-20,0,0,1,0,-0.7913570000000001,189,33,163,18,75,Leicester,EPL,2014
h,1.47301,1.35719,1.47301,1.35719,9,5,1,2,1.4261,l,2014-12-26,0,0,1,0,0.11582000000000003,255,25,221,24,75,Leicester,EPL,2014
a,0.180127,1.72314,0.180127,1.72314,0,5,1,0,0.2403,w,2014-12-28,1,0,0,3,-1.543013,298,27,179,22,75,Leicester,EPL,2014
a,1.09438,2.38944,1.09438,0.867099,5,10,2,2,0.47940000000000005,d,2015-01-01,0,1,0,1,0.22728099999999996,286,20,132,19,75,Leicester,EPL,2014
h,2.36522,0.606149,2.36522,0.606149,5,8,1,0,2.6117,w,2015-01-10,1,0,0,3,1.7590709999999998,304,44,120,19,75,Leicester,EPL,2014
h,0.382481,0.715634,0.382481,0.715634,2,5,0,1,0.9495,l,2015-01-17,0,0,1,0,-0.333153,226,27,188,16,75,Leicester,EPL,2014
a,0.380882,1.7369,0.380882,1.7369,5,10,1,3,0.3053,l,2015-01-31,0,0,1,0,-1.3560180000000002,416,27,98,21,75,Leicester,EPL,2014
h,0.7797,1.00613,0.7797,1.00613,6,6,0,1,1.1383,l,2015-02-07,0,0,1,0,-0.22643000000000002,144,21,226,17,75,Leicester,EPL,2014
a,0.799802,1.77095,0.799802,1.77095,1,5,1,2,0.6499999999999999,l,2015-02-10,0,0,1,0,-0.971148,247,32,233,27,75,Leicester,EPL,2014
