h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda.att,ppda.def,ppda_allowed.att,ppda_allowed.def,team_id,team_name,league_name,year
a,0.789388,1.61269,0.789388,1.61269,5,10,0,1,0.7199,l,2017-12-02,0,0,1,0,-0.823302,191,20,209,11,92,Burnley,EPL,2017
h,0.485632,0.819233,0.485632,0.819233,6,7,1,0,0.9488000000000001,w,2017-12-09,1,0,0,3,-0.333601,177,16,161,14,92,Burnley,EPL,2017
h,0.360081,0.916344,0.360081,0.916344,3,5,1,0,0.7522,w,2017-12-12,1,0,0,3,-0.5562630000000001,153,18,186,17,92,Burnley,EPL,2017
a,1.32536,1.49029,1.32536,0.729123,5,4,0,0,1.1665,d,2017-12-16,0,1,0,1,0.5962370000000001,270,21,189,18,92,Burnley,EPL,2017
h,0.159735,3.30947,0.159735,2.5483,4,9,0,3,0.0252,l,2017-12-23,0,0,1,0,-2.388565,289,20,180,15,92,Burnley,EPL,2017
a,0.786214,1.80763,0.786214,1.80763,3,14,2,2,0.5854999999999999,d,2017-12-26,0,1,0,1,-1.021416,297,14,121,14,92,Burnley,EPL,2017
a,1.20923,0.049118,1.20923,0.049118,4,1,0,0,2.4628,d,2017-12-30,0,1,0,1,1.160112,207,26,122,22,92,Burnley,EPL,2017
h,0.900466,1.62514,0.900466,1.62514,7,8,1,2,0.7043,l,2018-01-01,0,0,1,0,-0.724674,306,14,192,18,92,Burnley,EPL,2017
a,0.907849,1.80971,0.907849,1.80971,4,2,0,1,0.6692,l,2018-01-13,0,0,1,0,-0.9018609999999999,140,20,219,21,92,Burnley,EPL,2017
h,0.568215,0.860828,0.568215,0.860828,6,8,0,1,1.0317,l,2018-01-20,0,0,1,0,-0.292613,219,17,226,19,92,Burnley,EPL,2017
a,1.22828,2.52275,1.22828,1.76158,6,6,1,1,0.502,d,2018-01-31,0,1,0,1,-0.5332999999999999,187,28,166,22,92,Burnley,EPL,2017
h,0.795971,2.24914,0.795971,2.24914,7,18,1,1,0.4047,d,2018-02-03,0,1,0,1,-1.4531690000000002,384,19,108,12,92,Burnley,EPL,2017
a,0.430729,0.843332,0.430729,0.843332,2,17,0,1,0.9379,l,2018-02-10,0,0,1,0,-0.412603,232,16,173,11,92,Burnley,EPL,2017
h,1.28178,0.65898,1.28178,0.65898,4,3,1,1,2.0552,d,2018-02-24,0,1,0,1,0.6227999999999999,162,13,168,19,92,Burnley,EPL,2017
h,2.33524,1.79993,2.33524,1.79993,9,5,2,1,1.7466,w,2018-03-03,1,0,0,3,0.5353100000000002,159,17,183,18,92,Burnley,EPL,2017
a,1.41929,0.72673,1.41929,0.72673,7,6,3,0,2.0103,w,2018-03-10,1,0,0,3,0.69256,152,10,189,18,92,Burnley,EPL,2017
a,1.41534,0.394723,1.41534,0.394723,1,5,2,1,2.4173000000000004,w,2018-03-31,1,0,0,3,1.020617,212,16,250,17,92,Burnley,EPL,2017
a,1.38319,1.36685,1.38319,1.36685,1,10,2,1,1.3903,w,2018-04-07,1,0,0,3,0.01634000000000002,200,28,131,23,92,Burnley,EPL,2017
h,1.05951,1.99812,1.05951,1.99812,4,8,2,1,0.6983999999999999,w,2018-04-14,1,0,0,3,-0.9386099999999999,208,16,127,13,92,Burnley,EPL,2017
h,0.221642,1.7717,0.221642,1.7717,1,13,1,2,0.2303,l,2018-04-19,0,0,1,0,-1.550058,394,20,223,17,92,Burnley,EPL,2017
a,1.61309,0.356095,1.61309,0.356095,3,5,1,1,2.5421,d,2018-04-22,0,1,0,1,1.2569949999999999,119,9,182,16,92,Burnley,EPL,2017
h,1.54596,0.378409,1.54596,0.378409,3,6,0,0,2.4338,d,2018-04-28,0,1,0,1,1.167551,203,7,159,16,92,Burnley,EPL,2017
a,0.21671,2.92408,0.21671,2.92408,3,12,0,5,0.032,l,2018-05-06,0,0,1,0,-2.70737,397,15,232,21,92,Burnley,EPL,2017
h,1.16179,1.38551,1.16179,1.38551,7,7,1,2,1.1569,l,2018-05-13,0,0,1,0,-0.22371999999999992,211,25,185,13,92,Burnley,EPL,2017
a,1.73657,0.988934,1.73657,0.988934,5,3,3,0,2.0425,w,2017-08-12,1,0,0,3,0.747636,221,32,117,18,219,Huddersfield,EPL,2017
h,0.267008,0.973322,0.267008,0.973322,2,5,1,0,0.6132,w,2017-08-20,1,0,0,3,-0.706314,218,28,263,19,219,Huddersfield,EPL,2017
h,1.51605,0.795911,1.51605,0.795911,5,2,0,0,1.9329,d,2017-08-26,0,1,0,1,0.7201389999999999,328,26,149,13,219,Huddersfield,EPL,2017
a,0.339338,1.94969,0.339338,1.94969,1,3,0,2,0.1729,l,2017-09-11,0,0,1,0,-1.610352,145,19,246,27,219,Huddersfield,EPL,2017
h,0.700349,1.24181,0.700349,0.480681,3,5,1,1,0.8007,d,2017-09-16,0,1,0,1,0.21966799999999997,183,13,234,15,219,Huddersfield,EPL,2017
a,0.312561,0.369454,0.312561,0.369454,2,2,0,0,1.1349,d,2017-09-23,0,1,0,1,-0.05689300000000003,246,20,230,17,219,Huddersfield,EPL,2017
h,0.196648,1.5608900000000001,0.196648,1.5608900000000001,2,11,0,4,0.321,l,2017-09-30,0,0,1,0,-1.3642420000000002,349,28,200,15,219,Huddersfield,EPL,2017
a,0.596086,1.65446,0.596086,1.65446,3,4,0,2,0.37450000000000006,l,2017-10-14,0,0,1,0,-1.0583740000000001,198,18,351,34,219,Huddersfield,EPL,2017
h,1.26744,0.807135,1.26744,0.807135,5,6,2,1,1.8124,w,2017-10-21,1,0,0,3,0.46030499999999985,398,19,79,21,219,Huddersfield,EPL,2017
a,0.0554802,2.14257,0.0554802,1.3631,0,16,0,3,0.0702,l,2017-10-28,0,0,1,0,-1.3076197999999999,474,15,135,21,219,Huddersfield,EPL,2017
h,0.260436,0.382005,0.260436,0.382005,0,2,1,0,1.0774,w,2017-11-04,1,0,0,3,-0.12156899999999998,246,20,240,18,219,Huddersfield,EPL,2017
a,1.1633,1.38782,1.1633,1.38782,9,4,0,4,1.1729,l,2017-11-18,0,0,1,0,-0.22452000000000005,105,17,271,14,219,Huddersfield,EPL,2017
h,0.537698,2.66178,0.537698,1.90061,1,11,1,2,0.1116,l,2017-11-26,0,0,1,0,-1.362912,312,13,61,24,219,Huddersfield,EPL,2017
a,0.47571600000000003,4.47889,0.47571600000000003,4.47889,3,19,0,5,0.0157,l,2017-11-29,0,0,1,0,-4.003174,522,19,207,25,219,Huddersfield,EPL,2017
a,0.223429,0.820024,0.223429,0.820024,4,7,0,2,0.6525,l,2017-12-02,0,0,1,0,-0.596595,169,16,177,22,219,Huddersfield,EPL,2017
h,2.68125,0.273809,2.68125,0.273809,9,3,2,0,2.9114000000000004,w,2017-12-09,1,0,0,3,2.407441,219,22,251,18,219,Huddersfield,EPL,2017
h,0.476748,1.8707,0.476748,1.8707,1,11,1,3,0.3389,l,2017-12-12,0,0,1,0,-1.393952,500,15,290,16,219,Huddersfield,EPL,2017
a,3.49193,0.589103,2.73076,0.589103,4,7,4,1,2.9091,w,2017-12-16,1,0,0,3,2.141657,261,33,152,18,219,Huddersfield,EPL,2017
a,1.09381,1.73805,1.09381,1.73805,3,5,1,1,0.8696,d,2017-12-23,0,1,0,1,-0.6442400000000001,191,24,142,28,219,Huddersfield,EPL,2017
h,1.8756,1.19984,1.8756,1.19984,7,3,1,1,1.8579,d,2017-12-26,0,1,0,1,0.6757599999999999,183,22,288,20,219,Huddersfield,EPL,2017
h,0.049118,1.20923,0.049118,1.20923,1,4,0,0,0.2845,d,2017-12-30,0,1,0,1,-1.160112,122,22,207,26,219,Huddersfield,EPL,2017
a,0.226625,1.45074,0.226625,1.45074,0,5,0,3,0.3249,l,2018-01-01,0,0,1,0,-1.2241149999999998,272,30,285,21,219,Huddersfield,EPL,2017
h,0.681,0.986853,0.681,0.986853,2,4,1,4,1.0644,l,2018-01-13,0,0,1,0,-0.30585299999999993,139,24,327,22,219,Huddersfield,EPL,2017
a,0.238458,0.987799,0.238458,0.987799,0,3,0,2,0.5997,l,2018-01-20,0,0,1,0,-0.749341,158,16,131,27,219,Huddersfield,EPL,2017
h,0.288048,2.05148,0.288048,1.29032,4,7,0,3,0.1785,l,2018-01-30,0,0,1,0,-1.0022719999999998,566,13,173,20,219,Huddersfield,EPL,2017
a,0.13049,1.63389,0.13049,0.743937,4,14,0,2,0.1253,l,2018-02-03,0,0,1,0,-0.613447,442,23,143,18,219,Huddersfield,EPL,2017
h,2.56699,0.433555,1.80586,0.433555,5,2,4,1,2.7859000000000003,w,2018-02-11,1,0,0,3,1.3723049999999999,218,33,215,19,219,Huddersfield,EPL,2017
a,1.18101,1.50162,1.18101,1.50162,5,6,2,1,1.0885,w,2018-02-24,1,0,0,3,-0.32061000000000006,205,23,133,23,219,Huddersfield,EPL,2017
a,0.138106,1.63794,0.138106,1.63794,0,7,0,2,0.19790000000000002,l,2018-03-03,0,0,1,0,-1.499834,524,21,121,22,219,Huddersfield,EPL,2017
h,1.39381,0,1.39381,0,9,0,0,0,2.5332,d,2018-03-10,0,1,0,1,1.39381,69,16,292,8,219,Huddersfield,EPL,2017
h,0.220381,2.74705,0.220381,1.98592,2,6,0,2,0.0495,l,2018-03-17,0,0,1,0,-1.765539,185,39,218,21,219,Huddersfield,EPL,2017
a,0.280847,2.53617,0.280847,2.53617,1,5,0,1,0.1009,l,2018-03-31,0,0,1,0,-2.2553229999999997,359,26,135,23,219,Huddersfield,EPL,2017
a,1.48964,1.53244,1.48964,1.53244,3,5,1,1,1.3322,d,2018-04-07,0,1,0,1,-0.04279999999999995,163,21,277,15,219,Huddersfield,EPL,2017
h,0.929512,0.306273,0.929512,0.306273,7,7,1,0,2.0118,w,2018-04-14,1,0,0,3,0.623239,204,25,145,16,219,Huddersfield,EPL,2017
h,0.56538,0.943754,0.56538,0.943754,6,4,0,2,0.9414,l,2018-04-28,0,0,1,0,-0.378374,223,28,231,22,219,Huddersfield,EPL,2017
a,0.54565,0.78641,0.54565,0.78641,2,9,0,0,1.0995,d,2018-05-06,0,1,0,1,-0.24076000000000009,302,13,58,17,219,Huddersfield,EPL,2017
a,0.631021,2.25256,0.631021,2.25256,1,26,1,1,0.3209,d,2018-05-09,0,1,0,1,-1.6215389999999998,396,21,109,14,219,Huddersfield,EPL,2017
h,1.31031,2.3322,1.31031,2.3322,4,8,0,1,0.612,l,2018-05-13,0,0,1,0,-1.0218899999999997,309,32,197,12,219,Huddersfield,EPL,2017
h,0.276343,1.86751,0.276343,1.86751,2,18,0,2,0.173,l,2017-08-12,0,0,1,0,-1.591167,404,6,98,18,220,Brighton,EPL,2017
a,0.123075,1.88355,0.123075,1.88355,2,4,0,2,0.14279999999999998,l,2017-08-19,0,0,1,0,-1.760475,269,14,354,17,220,Brighton,EPL,2017
a,0.952357,0.281459,0.952357,0.281459,8,5,0,0,1.9557000000000002,d,2017-08-26,0,1,0,1,0.670898,156,22,258,8,220,Brighton,EPL,2017
h,0.396771,0.866679,0.396771,0.866679,2,6,3,1,0.8212,w,2017-09-09,1,0,0,3,-0.469908,265,20,275,9,220,Brighton,EPL,2017
a,0.874276,1.39529,0.874276,1.39529,1,6,1,2,0.8969,l,2017-09-15,0,0,1,0,-0.5210139999999999,325,15,217,18,220,Brighton,EPL,2017
h,0.507341,1.37001,0.507341,1.37001,5,11,1,0,0.6041000000000001,w,2017-09-24,1,0,0,3,-0.8626689999999999,221,14,234,16,220,Brighton,EPL,2017
a,0.386343,2.47818,0.386343,2.47818,5,15,0,2,0.1799,l,2017-10-01,0,0,1,0,-2.091837,338,12,185,22,220,Brighton,EPL,2017
h,1.05884,1.45518,1.05884,0.694013,9,5,1,1,0.9769,d,2017-10-15,0,1,0,1,0.364827,254,17,203,23,220,Brighton,EPL,2017
a,1.98345,0.569111,1.22228,0.569111,2,5,3,0,2.5049,w,2017-10-20,1,0,0,3,0.653169,329,17,197,16,220,Brighton,EPL,2017
h,1.50533,0.54364,1.50533,0.54364,5,5,1,1,2.2816,d,2017-10-29,0,1,0,1,0.96169,282,17,279,25,220,Brighton,EPL,2017
a,0.874927,1.24557,0.874927,1.24557,0,8,1,0,0.974,w,2017-11-04,1,0,0,3,-0.37064300000000006,265,14,199,20,220,Brighton,EPL,2017
h,0.490058,1.20507,0.490058,1.20507,3,6,2,2,0.6764,d,2017-11-20,0,1,0,1,-0.7150120000000001,222,28,268,11,220,Brighton,EPL,2017
a,0.565072,1.50148,0.565072,1.50148,5,7,0,1,0.5075000000000001,l,2017-11-25,0,0,1,0,-0.9364079999999999,283,19,245,21,220,Brighton,EPL,2017
h,0.475162,0.584296,0.475162,0.584296,2,1,0,0,1.1360999999999999,d,2017-11-28,0,1,0,1,-0.10913400000000006,224,19,257,13,220,Brighton,EPL,2017
h,1.65878,1.77566,0.897613,1.77566,1,8,1,5,1.2688000000000001,l,2017-12-02,0,0,1,0,-0.878047,409,10,313,22,220,Brighton,EPL,2017
a,0.273809,2.68125,0.273809,2.68125,3,9,0,2,0.052099999999999994,l,2017-12-09,0,0,1,0,-2.407441,251,18,219,22,220,Brighton,EPL,2017
a,0.315616,1.87344,0.315616,1.87344,3,6,0,2,0.3164,l,2017-12-13,0,0,1,0,-1.557824,413,7,127,21,220,Brighton,EPL,2017
h,1.49029,1.32536,0.729123,1.32536,4,5,0,0,1.5337,d,2017-12-16,0,1,0,1,-0.5962370000000001,189,18,270,21,220,Brighton,EPL,2017
h,1.40139,1.30044,1.40139,1.30044,3,4,1,0,1.4222000000000001,w,2017-12-23,1,0,0,3,0.10094999999999987,183,16,226,21,220,Brighton,EPL,2017
a,0.452601,2.16934,0.452601,2.16934,3,17,0,2,0.2855,l,2017-12-26,0,0,1,0,-1.716739,355,9,196,20,220,Brighton,EPL,2017
a,0.630058,0.504379,0.630058,0.504379,1,2,0,0,1.4476999999999998,d,2017-12-30,0,1,0,1,0.12567899999999999,201,15,287,21,220,Brighton,EPL,2017
h,2.37332,1.28248,2.37332,1.28248,10,10,2,2,2.1414,d,2018-01-01,0,1,0,1,1.09084,227,23,208,19,220,Brighton,EPL,2017
a,0.530765,1.38478,0.530765,1.38478,8,3,0,2,0.6574,l,2018-01-13,0,0,1,0,-0.8540149999999999,149,20,223,13,220,Brighton,EPL,2017
h,0.881174,1.52008,0.881174,1.52008,9,12,0,4,0.8422000000000001,l,2018-01-20,0,0,1,0,-0.6389060000000001,343,30,208,13,220,Brighton,EPL,2017
a,1.07907,1.27393,0.317904,1.27393,4,8,1,1,1.2185,d,2018-01-31,0,1,0,1,-0.956026,276,23,123,21,220,Brighton,EPL,2017
h,1.64227,0.443751,1.64227,0.443751,5,4,3,1,2.3299000000000003,w,2018-02-03,1,0,0,3,1.198519,194,24,204,22,220,Brighton,EPL,2017
a,0.897856,1.39547,0.897856,0.634299,11,5,1,1,0.8733,d,2018-02-10,0,1,0,1,0.26355700000000004,211,21,143,13,220,Brighton,EPL,2017
h,3.2913,0.443169,2.53013,0.443169,8,2,4,1,2.9302,w,2018-02-24,1,0,0,3,2.086961,233,22,211,23,220,Brighton,EPL,2017
h,1.48498,0.801513,1.48498,0.801513,9,11,2,1,1.9546000000000001,w,2018-03-04,1,0,0,3,0.6834669999999999,291,23,134,25,220,Brighton,EPL,2017
a,0.321797,1.68868,0.321797,0.927516,3,6,0,2,0.2771,l,2018-03-10,0,0,1,0,-0.605719,210,17,137,18,220,Brighton,EPL,2017
h,1.60322,1.26582,0.842047,1.26582,4,6,0,2,1.6435,l,2018-03-31,0,0,1,0,-0.42377299999999996,212,23,205,22,220,Brighton,EPL,2017
h,1.53244,1.48964,1.53244,1.48964,5,3,1,1,1.3757000000000001,d,2018-04-07,0,1,0,1,0.04279999999999995,277,15,163,21,220,Brighton,EPL,2017
a,1.54485,2.49925,1.54485,2.49925,2,6,2,3,0.5496,l,2018-04-14,0,0,1,0,-0.9543999999999999,166,24,171,23,220,Brighton,EPL,2017
h,0.988099,1.36248,0.22693,1.36248,1,10,1,1,1.0094999999999998,d,2018-04-17,0,1,0,1,-1.1355499999999998,339,23,200,23,220,Brighton,EPL,2017
a,0.378409,1.54596,0.378409,1.54596,6,3,0,0,0.374,d,2018-04-28,0,1,0,1,-1.167551,159,16,203,7,220,Brighton,EPL,2017
h,0.922771,0.652444,0.922771,0.652444,3,11,1,0,1.6375,w,2018-05-04,1,0,0,3,0.270327,378,17,160,19,220,Brighton,EPL,2017
a,1.00939,1.64765,1.00939,1.64765,0,19,1,3,0.8572000000000001,l,2018-05-09,0,0,1,0,-0.63826,409,8,196,21,220,Brighton,EPL,2017
a,0.0408165,3.50981,0.0408165,3.50981,2,19,0,4,0.0182,l,2018-05-13,0,0,1,0,-3.4689935,441,9,165,21,220,Brighton,EPL,2017
